               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.040728,            0.013114,            0.014877,             0.86597,             0.92186,             0.91208,             0.45095,            0.020773,           0.0054493,            0.006044,            0.006535,            0.006535,            0.006535
                  37,            0.040208,            0.012231,            0.012251,             0.64079,             0.73784,             0.68788,             0.18583,            0.031687,           0.0052233,           0.0053528,            0.006436,            0.006436,            0.006436
                  38,            0.038764,             0.01228,            0.021512,             0.79499,             0.82222,             0.84204,             0.40908,            0.024114,           0.0052996,           0.0023796,            0.006337,            0.006337,            0.006337
                  39,            0.035096,            0.013466,            0.016154,              0.8855,             0.97439,             0.91208,             0.36674,            0.027503,            0.006197,           0.0028275,            0.006238,            0.006238,            0.006238
                  40,            0.039564,             0.01305,             0.01443,             0.84977,             0.86953,             0.83468,             0.39199,            0.026765,           0.0058508,           0.0024033,            0.006139,            0.006139,            0.006139
                  41,            0.038849,            0.012164,            0.016704,             0.85503,             0.83487,             0.82683,             0.40084,            0.024668,           0.0065088,           0.0026527,             0.00604,             0.00604,             0.00604
                  42,             0.03475,            0.011902,            0.011065,             0.95819,             0.96436,               0.995,             0.42882,            0.020974,           0.0057487,           0.0027191,            0.005941,            0.005941,            0.005941
                  43,            0.037162,            0.011832,            0.012007,             0.95961,             0.87689,             0.92167,             0.53192,            0.020291,           0.0056133,           0.0026031,            0.005842,            0.005842,            0.005842
                  44,            0.037894,            0.012738,             0.01447,             0.90861,             0.82222,             0.88194,             0.42073,            0.025266,           0.0051222,           0.0022957,            0.005743,            0.005743,            0.005743
                  45,            0.036527,            0.011382,              0.0176,             0.96944,             0.88889,             0.89531,             0.50787,            0.020527,           0.0049505,           0.0027176,            0.005644,            0.005644,            0.005644
                  46,            0.039595,            0.011828,            0.016632,             0.86533,                   1,             0.97278,             0.47025,            0.023576,           0.0048904,           0.0027405,            0.005545,            0.005545,            0.005545
