               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.030627,            0.011904,            0.014576,             0.91023,             0.69444,             0.77231,             0.41429,            0.021563,           0.0063581,           0.0024887,           0.0089506,           0.0089506,           0.0089506
                  55,            0.029703,            0.011895,            0.011701,              0.7706,             0.88889,             0.85333,             0.47723,            0.020837,           0.0063219,           0.0032562,           0.0089308,           0.0089308,           0.0089308
                  56,            0.032075,            0.013097,            0.015796,             0.94977,             0.85373,             0.88912,             0.52109,            0.032078,             0.00528,           0.0023499,            0.008911,            0.008911,            0.008911
                  57,             0.03721,            0.011643,            0.015613,             0.79128,             0.80953,             0.83915,              0.4781,            0.020396,           0.0053921,           0.0032394,           0.0088912,           0.0088912,           0.0088912
                  58,            0.034652,            0.012927,            0.012136,             0.87157,             0.95503,               0.995,             0.52128,            0.019816,           0.0056524,           0.0035751,           0.0088714,           0.0088714,           0.0088714
                  59,            0.032472,            0.012546,            0.012669,             0.97158,             0.98661,               0.995,             0.54314,            0.021182,           0.0052209,           0.0025391,           0.0088516,           0.0088516,           0.0088516
                  60,            0.034175,            0.011628,            0.015105,             0.66497,             0.88889,             0.76284,              0.4403,            0.023567,           0.0056591,           0.0028038,           0.0088318,           0.0088318,           0.0088318
                  61,             0.03574,            0.011464,            0.013109,             0.79992,             0.99666,             0.87278,             0.48741,            0.026223,           0.0052447,           0.0020752,            0.008812,            0.008812,            0.008812
                  62,             0.02934,            0.010555,           0.0092795,             0.93759,             0.86942,             0.91038,             0.54228,            0.024085,           0.0055909,           0.0022316,           0.0087922,           0.0087922,           0.0087922
                  63,            0.030015,            0.011002,            0.010929,             0.92538,             0.88889,                0.89,             0.50459,            0.028858,           0.0057449,           0.0021111,           0.0087724,           0.0087724,           0.0087724
                  64,            0.026008,            0.010787,            0.009586,             0.97091,                   1,               0.995,             0.55905,            0.017651,           0.0050516,           0.0027611,           0.0087526,           0.0087526,           0.0087526
                  65,            0.033686,            0.011848,            0.015107,             0.95365,             0.97168,               0.995,             0.65556,            0.021638,           0.0046463,           0.0027931,           0.0087328,           0.0087328,           0.0087328
                  66,            0.028213,            0.012558,            0.012214,             0.93919,              0.9775,               0.995,             0.55544,            0.021646,           0.0046635,           0.0016113,            0.008713,            0.008713,            0.008713
                  67,            0.035162,            0.013487,            0.013019,             0.95328,               0.881,             0.90333,              0.5598,            0.022003,            0.004777,           0.0011906,           0.0086932,           0.0086932,           0.0086932
                  68,            0.034952,            0.010618,            0.011491,             0.95799,             0.99073,               0.995,             0.53604,              0.0229,           0.0049181,           0.0013847,           0.0086734,           0.0086734,           0.0086734
                  69,            0.036197,            0.012001,            0.012389,             0.96092,             0.98412,               0.995,             0.57625,            0.020553,           0.0046177,           0.0015945,           0.0086536,           0.0086536,           0.0086536
                  70,            0.032403,            0.013007,           0.0097665,             0.98619,             0.88736,             0.89392,              0.6233,            0.015789,           0.0046539,           0.0014038,           0.0086338,           0.0086338,           0.0086338
                  71,            0.025987,            0.010725,           0.0083577,             0.89918,             0.88889,             0.89679,             0.53619,            0.020675,           0.0050888,           0.0013985,            0.008614,            0.008614,            0.008614
                  72,            0.031014,            0.011767,           0.0093674,             0.76707,               0.959,             0.89548,             0.61136,            0.017334,           0.0052795,           0.0024559,           0.0085942,           0.0085942,           0.0085942
                  73,            0.031217,            0.010488,           0.0089653,              0.9371,             0.87488,               0.915,             0.55972,            0.019762,            0.004704,           0.0015293,           0.0085744,           0.0085744,           0.0085744
                  74,            0.028961,            0.011792,            0.010404,             0.93312,             0.98956,               0.995,             0.56223,            0.019783,           0.0048609,          0.00098572,           0.0085546,           0.0085546,           0.0085546
                  75,            0.032392,            0.010867,           0.0095153,             0.90706,             0.98937,               0.995,             0.63611,            0.020204,           0.0045352,          0.00098495,           0.0085348,           0.0085348,           0.0085348
                  76,              0.0316,           0.0098934,           0.0083659,             0.97238,             0.98366,               0.995,             0.67143,            0.018672,           0.0045166,           0.0009964,            0.008515,            0.008515,            0.008515
                  77,            0.027774,            0.011565,            0.008497,             0.98097,                   1,               0.995,             0.58454,            0.020621,           0.0045061,           0.0010075,           0.0084952,           0.0084952,           0.0084952
                  78,            0.039334,            0.012027,            0.010046,               0.927,                   1,               0.995,             0.54649,            0.020856,           0.0047431,           0.0011127,           0.0084754,           0.0084754,           0.0084754
                  79,            0.026448,            0.011174,           0.0072572,             0.94663,                   1,               0.995,             0.58191,            0.015035,             0.00493,           0.0014179,           0.0084556,           0.0084556,           0.0084556
                  80,            0.029535,            0.011068,           0.0098208,             0.92364,             0.90539,             0.95929,              0.4545,            0.020337,           0.0054121,           0.0015221,           0.0084358,           0.0084358,           0.0084358
                  81,            0.031138,            0.011842,           0.0085319,             0.95378,             0.80468,             0.85139,             0.57966,            0.015707,           0.0054317,           0.0018936,            0.008416,            0.008416,            0.008416
                  82,             0.03421,            0.010235,            0.010872,              0.9078,             0.79485,              0.9047,             0.55248,            0.025757,           0.0050178,             0.00224,           0.0083962,           0.0083962,           0.0083962
                  83,            0.032552,            0.010734,           0.0087134,             0.96284,             0.96832,               0.995,             0.69259,            0.014686,            0.004962,           0.0017315,           0.0083764,           0.0083764,           0.0083764
                  84,            0.029205,            0.011938,           0.0063276,             0.95864,              0.9632,               0.995,             0.60697,            0.018154,           0.0051804,           0.0015934,           0.0083566,           0.0083566,           0.0083566
                  85,            0.023923,            0.010455,           0.0075503,             0.86618,                   1,                0.94,             0.64219,            0.014917,           0.0049753,           0.0016697,           0.0083368,           0.0083368,           0.0083368
                  86,            0.025547,            0.010626,           0.0055246,             0.74144,             0.88893,             0.86929,             0.50989,            0.019214,           0.0045171,           0.0017654,            0.008317,            0.008317,            0.008317
                  87,            0.030051,            0.011164,            0.010952,             0.86267,             0.88889,             0.91433,             0.56802,            0.015832,           0.0048003,           0.0018307,           0.0082972,           0.0082972,           0.0082972
                  88,            0.033676,            0.011076,            0.011232,             0.86116,             0.88889,             0.88958,             0.67528,            0.014882,           0.0051041,           0.0017181,           0.0082774,           0.0082774,           0.0082774
                  89,            0.029039,            0.010407,           0.0080976,             0.92905,             0.88889,               0.915,             0.57487,            0.017347,           0.0046458,            0.001535,           0.0082576,           0.0082576,           0.0082576
                  90,            0.027693,           0.0099865,           0.0077962,             0.95516,             0.87503,             0.92167,             0.49613,            0.022114,           0.0047174,           0.0011826,           0.0082378,           0.0082378,           0.0082378
                  91,            0.029007,            0.011035,             0.01059,             0.95027,             0.87901,             0.89679,             0.58583,            0.015611,           0.0047374,           0.0010738,            0.008218,            0.008218,            0.008218
                  92,            0.030296,            0.011149,            0.009037,             0.82602,             0.87649,             0.90857,             0.56689,            0.018653,           0.0043516,          0.00097084,           0.0081982,           0.0081982,           0.0081982
                  93,            0.030515,            0.010532,           0.0091808,             0.94203,             0.99549,               0.995,             0.60699,            0.018176,           0.0039778,           0.0009861,           0.0081784,           0.0081784,           0.0081784
                  94,            0.029488,            0.010831,            0.011401,             0.94352,             0.99094,               0.995,             0.64372,             0.01568,           0.0040836,           0.0010872,           0.0081586,           0.0081586,           0.0081586
                  95,             0.02861,            0.011815,            0.011416,             0.95622,             0.98055,               0.995,              0.5837,            0.017181,           0.0046396,           0.0014053,           0.0081388,           0.0081388,           0.0081388
                  96,            0.028018,            0.010874,            0.009442,             0.97915,             0.96483,               0.995,              0.6435,            0.017893,           0.0047202,           0.0016369,            0.008119,            0.008119,            0.008119
                  97,            0.030256,            0.011263,           0.0099833,             0.95995,             0.82394,             0.92625,             0.53043,            0.022538,           0.0050092,           0.0026489,           0.0080992,           0.0080992,           0.0080992
                  98,            0.030595,            0.010496,           0.0071991,             0.81929,             0.94606,                0.93,             0.63985,            0.017554,           0.0048451,           0.0020126,           0.0080794,           0.0080794,           0.0080794
                  99,            0.029966,            0.010189,           0.0090595,             0.97258,             0.94757,               0.995,             0.63178,             0.01879,           0.0047722,           0.0014599,           0.0080596,           0.0080596,           0.0080596
                 100,            0.029159,           0.0099906,           0.0069374,             0.96357,             0.98259,               0.995,             0.64864,            0.019339,           0.0047808,           0.0014809,           0.0080398,           0.0080398,           0.0080398
                 101,            0.026087,             0.01054,           0.0056621,             0.85948,             0.96154,             0.97595,             0.56127,            0.026118,           0.0047598,           0.0015453,             0.00802,             0.00802,             0.00802
                 102,            0.032718,             0.01142,            0.011521,             0.95988,             0.99429,               0.995,             0.59242,            0.018862,             0.00525,           0.0015301,           0.0080002,           0.0080002,           0.0080002
                 103,            0.027666,            0.010801,           0.0073216,             0.96483,             0.99799,               0.995,             0.59388,            0.019253,           0.0049167,           0.0011318,           0.0079804,           0.0079804,           0.0079804
                 104,            0.025629,            0.010166,           0.0062406,              0.9604,             0.99636,               0.995,             0.64504,            0.016452,           0.0049448,           0.0011356,           0.0079606,           0.0079606,           0.0079606
                 105,            0.025298,           0.0099578,           0.0080529,             0.96667,                   1,               0.995,             0.71589,            0.017403,           0.0045314,          0.00095634,           0.0079408,           0.0079408,           0.0079408
                 106,            0.033548,            0.011325,           0.0098493,             0.85243,             0.88889,             0.91433,             0.63827,            0.019266,           0.0043592,           0.0011665,            0.007921,            0.007921,            0.007921
                 107,            0.024194,            0.010295,           0.0070532,             0.80413,             0.87493,              0.8657,              0.6079,            0.016888,           0.0044794,           0.0020325,           0.0079012,           0.0079012,           0.0079012
                 108,            0.026862,            0.010353,           0.0072111,             0.97554,             0.93564,               0.995,             0.63826,             0.02296,           0.0046849,           0.0026207,           0.0078814,           0.0078814,           0.0078814
                 109,            0.026994,            0.010439,           0.0077547,             0.98559,             0.94091,               0.995,             0.61709,            0.016229,           0.0048809,           0.0026939,           0.0078616,           0.0078616,           0.0078616
                 110,            0.034125,            0.010379,           0.0093384,             0.96777,             0.94383,               0.995,             0.65095,            0.025791,           0.0051312,           0.0016869,           0.0078418,           0.0078418,           0.0078418
                 111,            0.032599,            0.010939,           0.0095497,             0.95778,             0.98719,               0.995,             0.50551,             0.01999,           0.0056849,           0.0012463,            0.007822,            0.007822,            0.007822
                 112,            0.029201,            0.011023,           0.0079415,             0.97445,             0.99799,               0.995,             0.57404,            0.020421,           0.0056248,           0.0010738,           0.0078022,           0.0078022,           0.0078022
                 113,            0.026488,            0.010237,           0.0077543,              0.9697,                   1,               0.995,             0.58925,            0.019265,           0.0052819,           0.0013672,           0.0077824,           0.0077824,           0.0077824
                 114,            0.030022,           0.0099077,           0.0095094,             0.98241,                   1,               0.995,              0.6183,             0.01822,           0.0054007,           0.0017445,           0.0077626,           0.0077626,           0.0077626
                 115,            0.027208,           0.0098071,           0.0068709,             0.97572,             0.96174,               0.995,             0.55014,            0.017894,            0.005393,           0.0020889,           0.0077428,           0.0077428,           0.0077428
                 116,            0.024423,           0.0097043,           0.0060083,              0.9823,                   1,               0.995,             0.51939,            0.021467,           0.0052638,           0.0014343,            0.007723,            0.007723,            0.007723
                 117,            0.031101,            0.010446,            0.008945,             0.97102,                   1,               0.995,             0.58313,            0.018713,           0.0049996,          0.00091915,           0.0077032,           0.0077032,           0.0077032
                 118,            0.025485,            0.010038,           0.0064134,             0.96271,             0.99187,               0.995,             0.58937,            0.018501,           0.0047574,          0.00090828,           0.0076834,           0.0076834,           0.0076834
                 119,            0.029946,            0.010614,            0.008225,             0.84526,             0.88889,             0.82249,             0.57486,            0.016278,           0.0045395,           0.0010046,           0.0076636,           0.0076636,           0.0076636
                 120,            0.024039,           0.0090339,           0.0071492,              0.9605,             0.99533,               0.995,             0.56148,            0.016633,           0.0045328,           0.0011757,           0.0076438,           0.0076438,           0.0076438
                 121,            0.023868,            0.010001,           0.0065403,             0.97301,                   1,               0.995,             0.62625,            0.019151,           0.0047522,           0.0014771,            0.007624,            0.007624,            0.007624
                 122,            0.030094,           0.0092522,           0.0078857,             0.97295,                   1,               0.995,             0.59189,            0.022388,            0.004827,           0.0013332,           0.0076042,           0.0076042,           0.0076042
                 123,            0.025482,           0.0091525,           0.0065836,             0.98497,                   1,               0.995,             0.55509,            0.016013,           0.0049953,           0.0012375,           0.0075844,           0.0075844,           0.0075844
                 124,            0.023673,            0.010626,           0.0068485,             0.97602,                   1,               0.995,             0.58524,            0.018016,           0.0047717,           0.0013008,           0.0075646,           0.0075646,           0.0075646
                 125,            0.023935,           0.0099744,           0.0049047,             0.97474,                   1,               0.995,             0.63256,            0.015684,           0.0047469,           0.0013161,           0.0075448,           0.0075448,           0.0075448
                 126,            0.026659,           0.0084271,           0.0080178,             0.97021,                   1,               0.995,             0.67376,            0.013845,            0.004456,           0.0010769,            0.007525,            0.007525,            0.007525
                 127,            0.026157,           0.0096216,           0.0073341,             0.96315,                   1,               0.995,             0.70252,            0.013437,            0.004353,           0.0010178,           0.0075052,           0.0075052,           0.0075052
                 128,            0.027496,            0.010237,           0.0083077,             0.96981,                   1,               0.995,              0.6546,            0.015244,           0.0046825,          0.00091934,           0.0074854,           0.0074854,           0.0074854
                 129,            0.028902,            0.009635,           0.0055458,             0.97113,                   1,               0.995,             0.68345,            0.013388,           0.0049219,          0.00097294,           0.0074656,           0.0074656,           0.0074656
                 130,            0.020048,           0.0093466,           0.0057927,             0.97041,                   1,               0.995,             0.63536,            0.014476,           0.0044832,          0.00095768,           0.0074458,           0.0074458,           0.0074458
                 131,            0.019981,           0.0094227,           0.0055609,             0.96564,                   1,               0.995,             0.62891,            0.015398,           0.0044031,            0.001062,            0.007426,            0.007426,            0.007426
                 132,            0.025604,           0.0094757,           0.0076473,             0.97144,                   1,               0.995,             0.63669,            0.013923,            0.004631,           0.0010963,           0.0074062,           0.0074062,           0.0074062
                 133,            0.028998,           0.0097346,            0.011594,             0.96072,                   1,               0.995,             0.60447,            0.014849,            0.004416,           0.0011314,           0.0073864,           0.0073864,           0.0073864
                 134,            0.025254,           0.0097424,           0.0058234,             0.96035,             0.99945,               0.995,             0.66193,            0.014287,           0.0048571,           0.0011272,           0.0073666,           0.0073666,           0.0073666
                 135,            0.020792,            0.009699,           0.0040021,             0.96258,                0.99,               0.995,              0.5605,            0.019033,           0.0048656,           0.0010498,           0.0073468,           0.0073468,           0.0073468
                 136,            0.026676,           0.0099345,           0.0067682,             0.97795,             0.95059,               0.995,             0.66319,            0.015205,           0.0048165,          0.00099525,            0.007327,            0.007327,            0.007327
                 137,            0.026567,            0.010252,           0.0063127,             0.98047,               0.948,               0.995,             0.59581,            0.014883,           0.0047059,          0.00094681,           0.0073072,           0.0073072,           0.0073072
                 138,             0.02355,           0.0090843,           0.0056199,             0.98149,              0.9415,               0.995,             0.65314,            0.017273,           0.0044494,          0.00085335,           0.0072874,           0.0072874,           0.0072874
                 139,            0.027525,            0.009093,              0.0063,             0.98216,             0.95185,               0.995,             0.64196,            0.018017,           0.0044975,           0.0007988,           0.0072676,           0.0072676,           0.0072676
                 140,            0.024909,           0.0091198,           0.0087988,             0.97808,             0.96729,               0.995,             0.65756,            0.017774,           0.0044565,           0.0009594,           0.0072478,           0.0072478,           0.0072478
                 141,            0.024528,           0.0087745,           0.0054949,              0.9691,             0.98725,               0.995,             0.72941,            0.014547,           0.0042286,           0.0011482,            0.007228,            0.007228,            0.007228
                 142,            0.022431,           0.0083641,           0.0073261,             0.97915,                   1,               0.995,             0.72434,            0.015329,           0.0038748,          0.00091438,           0.0072082,           0.0072082,           0.0072082
                 143,            0.022211,           0.0095145,           0.0040093,             0.98517,                   1,               0.995,             0.70933,             0.01478,           0.0038462,           0.0008873,           0.0071884,           0.0071884,           0.0071884
                 144,            0.025281,           0.0093289,           0.0066309,             0.97317,                   1,               0.995,             0.69396,            0.013618,           0.0038018,          0.00087509,           0.0071686,           0.0071686,           0.0071686
                 145,            0.026549,           0.0099876,           0.0063032,             0.97266,             0.99921,               0.995,             0.70821,            0.016376,           0.0039682,          0.00098019,           0.0071488,           0.0071488,           0.0071488
                 146,            0.022495,            0.008969,           0.0089408,              0.9749,                   1,               0.995,             0.66469,            0.015398,           0.0040164,           0.0011555,            0.007129,            0.007129,            0.007129
                 147,            0.024236,           0.0095801,           0.0082665,             0.97731,                   1,               0.995,             0.66816,            0.016527,           0.0039349,           0.0014267,           0.0071092,           0.0071092,           0.0071092
                 148,            0.022216,           0.0091677,           0.0057322,             0.96965,                   1,               0.995,             0.65082,            0.014618,            0.003942,           0.0019699,           0.0070894,           0.0070894,           0.0070894
                 149,               0.024,           0.0090356,           0.0072038,             0.96194,                   1,               0.995,             0.72438,            0.014797,           0.0040822,           0.0025124,           0.0070696,           0.0070696,           0.0070696
                 150,            0.019974,           0.0086487,           0.0066552,             0.96832,                   1,               0.995,             0.64569,            0.015861,           0.0042362,           0.0025787,           0.0070498,           0.0070498,           0.0070498
                 151,            0.023817,             0.01042,            0.007595,             0.97693,                   1,               0.995,             0.70324,            0.015395,           0.0044932,           0.0024109,             0.00703,             0.00703,             0.00703
                 152,            0.025954,           0.0096162,           0.0057654,             0.97904,                   1,               0.995,             0.69525,            0.016579,           0.0046535,           0.0023987,           0.0070102,           0.0070102,           0.0070102
                 153,            0.024689,           0.0099397,           0.0057256,             0.97518,             0.99141,               0.995,             0.68146,            0.014354,           0.0046949,           0.0022324,           0.0069904,           0.0069904,           0.0069904
                 154,            0.027727,           0.0093843,           0.0090159,             0.98065,                   1,               0.995,              0.7315,            0.021424,           0.0043969,            0.002047,           0.0069706,           0.0069706,           0.0069706
                 155,             0.02777,           0.0092436,           0.0050814,             0.97625,                   1,               0.995,             0.71654,            0.017483,            0.004333,           0.0014622,           0.0069508,           0.0069508,           0.0069508
                 156,            0.021567,           0.0079671,           0.0060772,             0.96663,                   1,               0.995,             0.73443,            0.016988,           0.0041533,           0.0010376,            0.006931,            0.006931,            0.006931
                 157,            0.031008,           0.0099224,           0.0072527,             0.97085,                   1,               0.995,             0.69421,            0.014385,           0.0042949,          0.00092812,           0.0069112,           0.0069112,           0.0069112
                 158,            0.026392,           0.0085166,           0.0045601,              0.9658,                   1,               0.995,             0.75128,             0.01471,           0.0042858,          0.00090942,           0.0068914,           0.0068914,           0.0068914
                 159,            0.024418,           0.0090124,           0.0050861,             0.96719,                   1,               0.995,             0.75773,            0.023121,           0.0041118,          0.00094376,           0.0068716,           0.0068716,           0.0068716
