               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.045365,            0.010992,           0.0089109,             0.56429,             0.78354,             0.78108,             0.48348,            0.022241,           0.0047755,           0.0014915,           0.0097525,           0.0097525,           0.0097525
                  12,            0.045623,            0.010518,           0.0094137,             0.53042,             0.92685,             0.75459,             0.40921,            0.025669,           0.0051517,           0.0019203,           0.0097278,           0.0097278,           0.0097278
                  13,            0.039793,             0.01071,            0.010568,             0.62472,             0.89583,             0.79434,             0.45517,            0.024301,           0.0049515,             0.00127,            0.009703,            0.009703,            0.009703
                  14,            0.041286,            0.010943,           0.0099919,             0.62868,             0.67581,             0.75749,             0.52199,            0.016016,           0.0059862,             0.00167,           0.0096783,           0.0096783,           0.0096783
                  15,             0.03829,            0.010109,           0.0074143,             0.57004,             0.77939,             0.69229,             0.41121,            0.020067,           0.0049095,           0.0034899,           0.0096535,           0.0096535,           0.0096535
                  16,            0.036622,            0.010558,           0.0074255,             0.78211,             0.93394,             0.82342,             0.59315,            0.015078,           0.0046277,           0.0017584,           0.0096288,           0.0096288,           0.0096288
                  17,            0.033583,             0.01001,           0.0068907,             0.65048,             0.85417,             0.82324,             0.53412,            0.025533,           0.0042586,          0.00076447,            0.009604,            0.009604,            0.009604
                  18,             0.03748,           0.0098127,           0.0072187,             0.68739,             0.97917,             0.78358,             0.52076,            0.016832,           0.0035439,          0.00095158,           0.0095793,           0.0095793,           0.0095793
                  19,             0.03734,           0.0097986,           0.0071352,             0.68712,             0.99609,             0.81532,              0.6464,            0.011793,           0.0037808,           0.0011264,           0.0095545,           0.0095545,           0.0095545
                  20,            0.035397,           0.0099427,           0.0078323,             0.81766,             0.86827,             0.81001,             0.61018,            0.014415,           0.0034289,            0.001351,           0.0095298,           0.0095298,           0.0095298
                  21,            0.032161,            0.010181,           0.0067494,             0.75439,             0.92124,               0.815,             0.54332,            0.020996,           0.0033607,          0.00093355,            0.009505,            0.009505,            0.009505
                  22,            0.033385,            0.010321,             0.00862,             0.62498,             0.79773,             0.70614,             0.51735,            0.015562,           0.0054774,            0.013474,           0.0094803,           0.0094803,           0.0094803
                  23,             0.03376,           0.0097372,           0.0070022,             0.71415,             0.70071,             0.70468,               0.518,            0.016026,           0.0060554,            0.018036,           0.0094555,           0.0094555,           0.0094555
                  24,             0.03519,           0.0098626,            0.007047,             0.64423,             0.91395,             0.76834,             0.48452,            0.024637,           0.0039511,           0.0011222,           0.0094307,           0.0094307,           0.0094307
                  25,            0.035746,           0.0092567,           0.0056339,             0.71446,             0.90754,             0.83059,             0.60949,            0.015003,           0.0033445,          0.00073786,            0.009406,            0.009406,            0.009406
                  26,            0.034856,            0.009296,            0.005545,             0.77638,             0.90099,             0.83443,              0.6566,              0.0141,           0.0025415,          0.00061283,           0.0093813,           0.0093813,           0.0093813
                  27,            0.032024,           0.0090144,            0.006098,              0.7709,             0.95833,             0.82655,             0.69123,            0.010695,           0.0025692,          0.00050826,           0.0093565,           0.0093565,           0.0093565
                  28,            0.030127,            0.009173,           0.0055421,             0.76419,             0.91667,              0.8179,             0.68872,             0.01067,           0.0025477,          0.00071197,           0.0093317,           0.0093317,           0.0093317
                  29,            0.032019,           0.0091047,           0.0065534,             0.77669,             0.95524,             0.81618,             0.66539,            0.014894,           0.0032403,          0.00065432,            0.009307,            0.009307,            0.009307
                  30,            0.032813,           0.0093641,           0.0052729,             0.73835,             0.94502,             0.77419,             0.56911,            0.016813,           0.0039296,           0.0015703,           0.0092823,           0.0092823,           0.0092823
                  31,            0.034791,           0.0092697,           0.0068309,             0.74772,             0.98448,             0.80015,             0.63864,             0.01096,           0.0043387,           0.0010158,           0.0092575,           0.0092575,           0.0092575
                  32,            0.032504,           0.0094861,            0.004311,             0.79916,             0.97104,              0.8051,             0.67239,            0.010492,           0.0030365,           0.0015621,           0.0092327,           0.0092327,           0.0092327
                  33,            0.030261,           0.0092021,            0.006286,             0.75096,             0.99306,             0.82945,             0.63458,            0.012921,           0.0032234,          0.00077133,            0.009208,            0.009208,            0.009208
                  34,            0.030817,           0.0090249,           0.0049386,             0.78138,             0.95833,             0.82014,             0.64769,            0.011407,           0.0031059,          0.00089149,           0.0091833,           0.0091833,           0.0091833
                  35,            0.031403,           0.0094715,           0.0058335,             0.76865,             0.97917,             0.82423,             0.60593,            0.016672,           0.0027646,           0.0005805,           0.0091585,           0.0091585,           0.0091585
                  36,            0.028906,           0.0088112,           0.0050261,             0.79582,              0.9375,             0.84387,             0.66126,            0.020145,           0.0026717,          0.00045877,           0.0091337,           0.0091337,           0.0091337
                  37,            0.029754,           0.0088849,           0.0047406,             0.79222,             0.97917,             0.81021,             0.67761,            0.011717,           0.0024147,          0.00051699,            0.009109,            0.009109,            0.009109
                  38,            0.030197,           0.0086009,           0.0043193,             0.72074,              0.8943,             0.80072,              0.6235,             0.01172,           0.0026851,          0.00081339,           0.0090843,           0.0090843,           0.0090843
                  39,            0.031693,           0.0091201,           0.0042141,             0.77897,             0.96853,             0.81721,             0.68301,           0.0093307,           0.0023322,          0.00043616,           0.0090595,           0.0090595,           0.0090595
                  40,            0.028891,           0.0086946,           0.0040984,              0.7601,             0.95833,             0.80973,             0.67155,            0.010737,           0.0023661,          0.00038524,           0.0090347,           0.0090347,           0.0090347
                  41,            0.029372,            0.008664,           0.0047492,             0.75575,                   1,             0.80862,             0.65151,            0.011902,           0.0024605,           0.0004848,             0.00901,             0.00901,             0.00901
                  42,            0.028342,             0.00813,           0.0041188,             0.75962,                   1,             0.80258,             0.66167,           0.0092015,           0.0024238,          0.00050511,           0.0089853,           0.0089853,           0.0089853
                  43,            0.028298,           0.0084735,           0.0040291,             0.80098,             0.97917,             0.83763,             0.71508,            0.010553,           0.0025198,           0.0006958,           0.0089605,           0.0089605,           0.0089605
                  44,            0.029157,           0.0082214,           0.0024413,             0.81996,              0.9375,             0.82862,             0.69128,            0.011397,            0.002373,          0.00057693,           0.0089358,           0.0089358,           0.0089358
                  45,            0.029233,           0.0081137,           0.0034752,              0.7905,             0.95833,             0.83373,             0.69079,           0.0089891,           0.0024042,          0.00035845,            0.008911,            0.008911,            0.008911
                  46,            0.029944,           0.0082224,           0.0058671,             0.76947,             0.88147,             0.82603,             0.68239,            0.011518,           0.0027723,          0.00047808,           0.0088863,           0.0088863,           0.0088863
                  47,            0.028611,           0.0083695,           0.0052885,             0.78676,             0.95294,             0.80585,             0.68168,           0.0099684,           0.0025899,          0.00056505,           0.0088615,           0.0088615,           0.0088615
                  48,            0.027254,           0.0087556,           0.0061296,             0.75243,             0.99182,             0.81159,             0.68579,            0.010128,           0.0026741,          0.00038123,           0.0088368,           0.0088368,           0.0088368
                  49,            0.027634,           0.0088688,           0.0055618,             0.76885,             0.95833,             0.79808,             0.65512,            0.010294,           0.0024939,          0.00040212,            0.008812,            0.008812,            0.008812
                  50,            0.027991,           0.0091264,           0.0045828,             0.76405,               0.977,             0.80145,             0.69378,           0.0084846,           0.0022888,          0.00057492,           0.0087872,           0.0087872,           0.0087872
                  51,             0.02668,           0.0080146,           0.0039665,             0.75381,             0.97917,             0.81775,             0.67246,           0.0095145,           0.0024388,          0.00043859,           0.0087625,           0.0087625,           0.0087625
                  52,            0.026154,           0.0084659,            0.004738,             0.78492,             0.91667,             0.84418,             0.72271,           0.0093662,           0.0022306,          0.00053959,           0.0087378,           0.0087378,           0.0087378
                  53,            0.028966,           0.0084696,           0.0038889,             0.76906,             0.95833,             0.83729,             0.72196,           0.0098871,           0.0021431,          0.00073013,            0.008713,            0.008713,            0.008713
                  54,            0.028578,           0.0082735,            0.003268,             0.72633,                   1,              0.7912,             0.67335,            0.012179,            0.002511,          0.00037909,           0.0086882,           0.0086882,           0.0086882
                  55,            0.027388,           0.0083466,            0.005192,             0.78269,             0.97408,             0.80248,             0.69244,             0.01169,           0.0022537,          0.00034161,           0.0086635,           0.0086635,           0.0086635
                  56,            0.026129,           0.0081176,           0.0035824,             0.76321,                   1,             0.79092,             0.67084,           0.0091724,           0.0026867,          0.00036492,           0.0086388,           0.0086388,           0.0086388
                  57,            0.027001,           0.0080707,           0.0039558,             0.78125,             0.99007,             0.80598,             0.71104,           0.0080695,           0.0021373,          0.00046649,            0.008614,            0.008614,            0.008614
                  58,            0.028036,           0.0075497,           0.0037992,             0.78321,             0.97917,             0.81073,             0.71379,            0.010509,           0.0022521,          0.00029261,           0.0085893,           0.0085893,           0.0085893
                  59,            0.028161,           0.0080313,           0.0029376,             0.73293,                   1,             0.81976,             0.68818,            0.010637,           0.0026646,          0.00050139,           0.0085645,           0.0085645,           0.0085645
                  60,            0.027741,           0.0079574,           0.0042913,              0.7443,               0.875,             0.80353,             0.66528,            0.012512,           0.0025229,          0.00036249,           0.0085398,           0.0085398,           0.0085398
                  61,            0.027172,           0.0079329,           0.0032719,             0.76466,                   1,             0.79947,             0.69366,            0.008936,           0.0022069,          0.00030363,            0.008515,            0.008515,            0.008515
                  62,            0.027681,           0.0081026,           0.0036674,             0.76175,             0.97917,             0.79579,             0.66481,           0.0099423,           0.0024198,          0.00028253,           0.0084903,           0.0084903,           0.0084903
                  63,            0.025488,           0.0079345,           0.0030208,             0.79069,             0.97677,             0.82236,             0.67634,            0.011552,           0.0022219,          0.00029361,           0.0084655,           0.0084655,           0.0084655
                  64,            0.026435,           0.0078654,           0.0042749,             0.75722,             0.98929,             0.81403,              0.7099,             0.00765,           0.0021654,          0.00038209,           0.0084408,           0.0084408,           0.0084408
                  65,            0.025335,           0.0079486,           0.0034983,             0.76586,                   1,             0.78986,             0.69674,           0.0090011,           0.0022931,          0.00043631,            0.008416,            0.008416,            0.008416
                  66,            0.026255,           0.0076711,           0.0030802,              0.7847,              0.9417,             0.83379,             0.73377,           0.0079616,             0.00212,          0.00047042,           0.0083913,           0.0083913,           0.0083913
                  67,            0.025322,           0.0076593,           0.0044134,             0.80452,             0.97917,             0.85099,             0.72087,           0.0092067,           0.0021768,          0.00033195,           0.0083665,           0.0083665,           0.0083665
                  68,            0.026481,           0.0075958,            0.003262,             0.78374,              0.9375,             0.82263,             0.75108,           0.0083643,           0.0022794,           0.0004725,           0.0083418,           0.0083418,           0.0083418
                  69,            0.024232,            0.007663,           0.0036408,              0.7668,             0.97917,             0.80105,             0.71502,            0.007943,           0.0021117,          0.00030663,            0.008317,            0.008317,            0.008317
                  70,            0.025771,           0.0078382,           0.0039775,             0.77625,                   1,             0.81292,             0.71383,           0.0072889,           0.0020618,          0.00033889,           0.0082922,           0.0082922,           0.0082922
                  71,            0.025373,           0.0080444,           0.0043792,             0.79636,                   1,             0.81713,             0.69083,           0.0083624,           0.0023535,          0.00032794,           0.0082675,           0.0082675,           0.0082675
                  72,            0.025088,             0.00837,           0.0044961,             0.74204,                   1,             0.79785,             0.69183,           0.0089174,           0.0026051,          0.00027187,           0.0082428,           0.0082428,           0.0082428
                  73,            0.024887,           0.0076189,           0.0042837,             0.80801,             0.94969,             0.83302,             0.72905,            0.008139,           0.0025198,          0.00035248,            0.008218,            0.008218,            0.008218
                  74,            0.027338,           0.0078282,           0.0037296,             0.77657,                   1,             0.83633,             0.73732,           0.0079595,           0.0022811,          0.00044675,           0.0081932,           0.0081932,           0.0081932
                  75,            0.026191,           0.0078901,            0.002356,             0.78002,              0.9375,             0.82393,             0.72967,           0.0071545,           0.0020381,          0.00036957,           0.0081685,           0.0081685,           0.0081685
                  76,            0.025451,           0.0074283,           0.0037995,             0.82892,             0.91667,             0.83652,             0.74543,           0.0086815,           0.0020865,          0.00029476,           0.0081437,           0.0081437,           0.0081437
                  77,            0.024732,            0.007726,           0.0035455,              0.7895,              0.9375,             0.83839,             0.73593,           0.0074272,            0.002086,          0.00050468,            0.008119,            0.008119,            0.008119
                  78,            0.024548,           0.0076797,           0.0029594,             0.78211,                   1,             0.85264,             0.76975,           0.0068778,            0.001969,          0.00039997,           0.0080942,           0.0080942,           0.0080942
                  79,            0.022415,           0.0077303,           0.0045004,             0.78534,             0.97917,             0.84275,             0.74155,           0.0080539,           0.0020783,          0.00032787,           0.0080695,           0.0080695,           0.0080695
                  80,            0.022901,           0.0074734,           0.0046257,             0.77678,             0.98993,             0.81034,              0.7133,           0.0073874,           0.0020392,           0.0002826,           0.0080447,           0.0080447,           0.0080447
                  81,            0.023568,           0.0077441,            0.003076,             0.79096,             0.91584,              0.8219,             0.68646,           0.0087808,           0.0026696,          0.00029948,             0.00802,             0.00802,             0.00802
                  82,            0.023633,           0.0076853,           0.0028514,             0.75986,             0.96467,             0.77016,             0.66641,           0.0077379,           0.0024441,          0.00033174,           0.0079953,           0.0079953,           0.0079953
                  83,            0.025308,           0.0078026,           0.0026527,             0.78613,                   1,             0.79957,             0.70263,           0.0077714,           0.0022681,          0.00033495,           0.0079705,           0.0079705,           0.0079705
                  84,            0.024533,           0.0075999,           0.0051803,             0.78317,                   1,             0.79947,             0.70015,            0.009156,           0.0021718,          0.00030591,           0.0079457,           0.0079457,           0.0079457
                  85,            0.023994,           0.0076905,           0.0032885,              0.7913,                   1,             0.84731,              0.7767,           0.0071017,           0.0019306,          0.00027201,            0.007921,            0.007921,            0.007921
                  86,            0.023284,           0.0078417,           0.0036125,             0.77568,             0.95833,             0.81946,             0.73177,           0.0072012,           0.0020101,          0.00029583,           0.0078963,           0.0078963,           0.0078963
                  87,            0.024701,            0.007519,            0.003178,             0.78399,                   1,             0.81167,             0.73976,           0.0084889,           0.0020605,           0.0002665,           0.0078715,           0.0078715,           0.0078715
                  88,            0.023671,           0.0073487,           0.0020819,             0.79875,             0.97917,             0.84597,             0.75668,           0.0068195,           0.0019964,          0.00028031,           0.0078467,           0.0078467,           0.0078467
                  89,            0.023319,           0.0073571,           0.0027092,             0.79311,                   1,             0.82241,             0.70892,           0.0096701,           0.0022533,          0.00029433,            0.007822,            0.007822,            0.007822
                  90,             0.02168,           0.0074138,           0.0039992,             0.77692,                   1,             0.83204,             0.76385,           0.0069496,           0.0019956,           0.0004529,           0.0077973,           0.0077973,           0.0077973
                  91,            0.022579,           0.0077378,           0.0054856,              0.7848,                   1,             0.79973,             0.72641,           0.0064908,           0.0019228,          0.00021551,           0.0077725,           0.0077725,           0.0077725
                  92,            0.023094,           0.0076306,           0.0035872,             0.77158,                   1,              0.7964,             0.70128,           0.0075753,           0.0021356,          0.00023217,           0.0077478,           0.0077478,           0.0077478
                  93,            0.024096,           0.0076485,           0.0027084,             0.78493,             0.97917,              0.7938,              0.7084,           0.0072813,           0.0021862,          0.00033975,            0.007723,            0.007723,            0.007723
                  94,            0.022709,           0.0077601,           0.0030379,             0.78537,             0.98543,             0.81046,              0.7092,           0.0081689,           0.0021212,          0.00028338,           0.0076983,           0.0076983,           0.0076983
                  95,            0.023758,           0.0076004,           0.0026577,             0.77805,                   1,             0.79276,             0.72069,           0.0073262,           0.0020782,           0.0002856,           0.0076735,           0.0076735,           0.0076735
                  96,            0.023511,           0.0073939,           0.0036766,             0.78212,             0.95833,             0.80204,             0.72218,           0.0078287,           0.0019833,          0.00067806,           0.0076488,           0.0076488,           0.0076488
                  97,            0.023845,           0.0073373,           0.0040778,             0.78811,                   1,             0.82249,              0.7363,           0.0078264,           0.0019619,          0.00033545,            0.007624,            0.007624,            0.007624
                  98,            0.023477,            0.006917,           0.0028926,             0.78289,                   1,             0.87306,             0.77169,           0.0069878,           0.0018686,          0.00025485,           0.0075993,           0.0075993,           0.0075993
                  99,            0.021985,           0.0070819,           0.0015875,             0.80331,             0.96319,             0.85447,             0.74286,           0.0066005,           0.0018611,           0.0002811,           0.0075745,           0.0075745,           0.0075745
                 100,            0.020642,           0.0068596,           0.0015735,             0.77844,                   1,             0.82343,             0.74162,           0.0064887,           0.0019108,          0.00036814,           0.0075498,           0.0075498,           0.0075498
                 101,            0.021223,           0.0070764,           0.0021335,             0.78472,                   1,             0.82824,              0.7552,           0.0074715,           0.0019827,          0.00023868,            0.007525,            0.007525,            0.007525
                 102,            0.022909,           0.0070424,           0.0052295,             0.78001,                   1,             0.81328,             0.73781,           0.0075353,           0.0020859,          0.00027251,           0.0075003,           0.0075003,           0.0075003
                 103,            0.021665,           0.0070426,           0.0024921,             0.77357,                   1,             0.78979,             0.70609,           0.0077765,           0.0020176,          0.00024548,           0.0074755,           0.0074755,           0.0074755
                 104,            0.023975,           0.0072672,           0.0026867,             0.76582,             0.99123,             0.83434,             0.72499,            0.007087,           0.0023677,          0.00024397,           0.0074507,           0.0074507,           0.0074507
                 105,            0.022142,           0.0072318,           0.0025554,             0.76924,                   1,             0.81888,             0.74186,           0.0077527,           0.0021302,          0.00037122,            0.007426,            0.007426,            0.007426
                 106,            0.021407,           0.0072956,           0.0019713,             0.78353,                   1,             0.82438,             0.73266,           0.0070685,           0.0021139,          0.00030334,           0.0074013,           0.0074013,           0.0074013
                 107,             0.02177,           0.0072188,            0.002356,             0.77975,                   1,             0.82056,             0.74109,            0.008176,           0.0020189,          0.00023746,           0.0073765,           0.0073765,           0.0073765
                 108,            0.021579,           0.0070421,           0.0024083,              0.7867,             0.97917,             0.82645,             0.73457,           0.0071422,            0.002001,          0.00030298,           0.0073517,           0.0073517,           0.0073517
                 109,              0.0216,           0.0071974,           0.0029348,             0.78232,                   1,             0.80627,             0.74465,           0.0066208,           0.0018501,          0.00023546,            0.007327,            0.007327,            0.007327
                 110,            0.020187,           0.0070805,           0.0019819,             0.77897,             0.97917,             0.83351,             0.76551,           0.0060481,           0.0021465,          0.00027888,           0.0073023,           0.0073023,           0.0073023
                 111,            0.020746,           0.0068869,           0.0034981,             0.80883,              0.9375,             0.83633,             0.73799,           0.0071018,           0.0023322,          0.00024719,           0.0072775,           0.0072775,           0.0072775
                 112,            0.022613,           0.0070565,           0.0030374,              0.7778,                   1,              0.8031,             0.73369,           0.0071957,            0.001938,          0.00029025,           0.0072527,           0.0072527,           0.0072527
                 113,            0.022374,            0.006782,           0.0017704,             0.78317,              0.9375,             0.80008,             0.72067,           0.0066869,           0.0019549,          0.00032279,            0.007228,            0.007228,            0.007228
                 114,            0.020978,           0.0068892,           0.0033243,             0.78882,             0.95833,             0.80788,             0.74348,           0.0063093,           0.0020316,          0.00024991,           0.0072033,           0.0072033,           0.0072033
                 115,            0.021926,           0.0067958,           0.0023658,             0.78339,                   1,             0.81758,             0.74372,           0.0063058,            0.001891,          0.00023232,           0.0071785,           0.0071785,           0.0071785
                 116,            0.020067,           0.0065735,            0.001875,              0.7996,             0.92868,             0.85861,             0.78754,           0.0062564,           0.0018845,           0.0003552,           0.0071538,           0.0071538,           0.0071538
                 117,             0.02216,           0.0065069,           0.0016146,             0.86549,             0.83562,             0.88117,             0.80589,            0.006367,           0.0019535,          0.00052235,            0.007129,            0.007129,            0.007129
                 118,             0.02158,           0.0065404,           0.0016916,             0.78977,                   1,              0.8797,             0.81719,           0.0057444,           0.0018232,          0.00024354,           0.0071042,           0.0071042,           0.0071042
                 119,             0.02455,           0.0065735,           0.0023349,             0.78191,                   1,             0.87115,             0.79694,           0.0060764,           0.0018302,          0.00024369,           0.0070795,           0.0070795,           0.0070795
                 120,             0.02047,           0.0066653,           0.0026391,             0.78519,                   1,              0.8234,               0.749,           0.0060748,           0.0017745,          0.00027637,           0.0070547,           0.0070547,           0.0070547
                 121,            0.022383,           0.0067982,           0.0015384,             0.77553,                   1,             0.84314,             0.78094,           0.0057747,           0.0019197,          0.00020185,             0.00703,             0.00703,             0.00703
                 122,            0.020389,            0.006894,           0.0017859,             0.77303,                   1,             0.81322,             0.72233,           0.0064129,           0.0018373,          0.00024176,           0.0070053,           0.0070053,           0.0070053
                 123,            0.019672,           0.0064147,           0.0015989,             0.78297,             0.97917,             0.79726,             0.73385,           0.0059281,           0.0018458,          0.00018647,           0.0069805,           0.0069805,           0.0069805
                 124,            0.019822,           0.0067057,           0.0014306,             0.78406,                   1,             0.84476,             0.78389,           0.0058581,            0.001801,          0.00023046,           0.0069558,           0.0069558,           0.0069558
                 125,            0.019612,           0.0071163,           0.0016573,             0.78927,              0.9375,             0.83741,             0.76663,           0.0078572,           0.0018449,          0.00025098,            0.006931,            0.006931,            0.006931
                 126,            0.022748,            0.006895,           0.0035896,             0.78308,                   1,             0.82732,             0.75586,           0.0064625,           0.0018587,          0.00026336,           0.0069063,           0.0069063,           0.0069063
                 127,            0.021183,           0.0066993,           0.0022323,             0.78519,             0.97917,             0.81182,             0.71933,           0.0063714,           0.0018909,          0.00050383,           0.0068815,           0.0068815,           0.0068815
                 128,            0.020211,           0.0067178,            0.002391,             0.78029,             0.95833,             0.85817,             0.79273,           0.0063954,           0.0018333,          0.00038302,           0.0068568,           0.0068568,           0.0068568
                 129,            0.021074,           0.0067849,           0.0020502,               0.769,                   1,             0.87538,             0.79597,           0.0060616,           0.0017687,          0.00032187,            0.006832,            0.006832,            0.006832
                 130,             0.01891,           0.0066522,           0.0026639,             0.77476,                   1,             0.85368,             0.77905,           0.0060805,           0.0018413,          0.00027773,           0.0068073,           0.0068073,           0.0068073
                 131,             0.01997,            0.006768,           0.0039143,             0.77087,                   1,             0.81784,             0.74189,           0.0061568,           0.0018704,          0.00030642,           0.0067825,           0.0067825,           0.0067825
                 132,             0.02125,           0.0067671,           0.0027694,             0.79074,                   1,             0.80676,             0.74654,           0.0055744,           0.0017492,          0.00024941,           0.0067577,           0.0067577,           0.0067577
                 133,            0.020363,           0.0067351,           0.0031547,             0.79322,             0.97729,             0.81328,             0.74696,           0.0058826,           0.0017624,          0.00030098,            0.006733,            0.006733,            0.006733
                 134,            0.020862,           0.0064716,           0.0011994,             0.77617,             0.99592,             0.81117,             0.74096,             0.00621,            0.001914,          0.00018704,           0.0067082,           0.0067082,           0.0067082
                 135,            0.020505,           0.0064077,           0.0013064,             0.78892,             0.95833,             0.80467,             0.73945,           0.0061888,           0.0018851,           0.0002507,           0.0066835,           0.0066835,           0.0066835
                 136,            0.019864,           0.0064327,           0.0025734,              0.7938,              0.9375,             0.83799,             0.77456,           0.0056747,            0.001816,          0.00026801,           0.0066587,           0.0066587,           0.0066587
                 137,            0.019903,           0.0065801,           0.0014915,             0.80406,             0.95833,             0.82955,             0.77486,           0.0059435,           0.0017314,          0.00029118,            0.006634,            0.006634,            0.006634
                 138,            0.020527,           0.0063645,            0.001832,             0.78339,             0.99763,             0.81864,             0.76966,           0.0055139,            0.001691,          0.00023046,           0.0066092,           0.0066092,           0.0066092
                 139,             0.02048,           0.0064016,           0.0017807,             0.77821,                   1,             0.82519,             0.75336,           0.0061776,            0.001669,          0.00028446,           0.0065845,           0.0065845,           0.0065845
                 140,            0.019805,           0.0062869,           0.0011112,             0.81569,              0.9375,              0.8459,              0.7641,           0.0064004,           0.0018482,          0.00028675,           0.0065598,           0.0065598,           0.0065598
                 141,            0.019991,           0.0063074,            0.001529,             0.80061,              0.9375,             0.86384,             0.77354,           0.0060468,           0.0018725,          0.00024083,            0.006535,            0.006535,            0.006535
                 142,            0.018863,           0.0065965,           0.0021986,             0.78467,                   1,             0.88084,             0.81546,           0.0066667,           0.0018637,          0.00022187,           0.0065102,           0.0065102,           0.0065102
                 143,              0.0187,            0.006491,           0.0021818,             0.78384,                   1,             0.82195,             0.75794,           0.0062229,           0.0019612,          0.00019144,           0.0064855,           0.0064855,           0.0064855
                 144,            0.018175,           0.0066672,           0.0012572,             0.77916,             0.99811,             0.79524,             0.73621,           0.0062452,           0.0017916,           0.0002027,           0.0064608,           0.0064608,           0.0064608
                 145,            0.019292,           0.0062643,          0.00087504,             0.78435,             0.97917,             0.80452,             0.74432,           0.0064783,           0.0018095,          0.00025456,            0.006436,            0.006436,            0.006436
                 146,            0.019678,           0.0064395,          0.00094765,             0.78367,             0.97917,             0.80999,             0.75228,           0.0060536,           0.0018512,          0.00025113,           0.0064112,           0.0064112,           0.0064112
                 147,            0.017372,           0.0061139,            0.002851,             0.77666,                   1,              0.8287,              0.7774,           0.0058332,           0.0017966,          0.00024819,           0.0063865,           0.0063865,           0.0063865
                 148,            0.019092,           0.0061411,           0.0019147,             0.77587,                   1,             0.83447,             0.77729,           0.0062864,            0.001758,          0.00021973,           0.0063618,           0.0063618,           0.0063618
                 149,            0.018253,           0.0062835,           0.0009547,             0.77761,                   1,               0.841,             0.78696,           0.0055747,           0.0018253,          0.00019362,            0.006337,            0.006337,            0.006337
                 150,            0.018111,           0.0063058,           0.0023259,             0.78151,             0.98625,             0.85208,             0.77866,           0.0057346,           0.0018597,          0.00025263,           0.0063122,           0.0063122,           0.0063122
                 151,            0.017975,           0.0063801,           0.0020147,             0.78122,              0.9375,             0.79819,             0.73991,           0.0059074,           0.0018176,          0.00014548,           0.0062875,           0.0062875,           0.0062875
                 152,            0.018689,           0.0061433,           0.0014464,             0.80403,              0.9375,             0.83142,             0.76824,           0.0057094,           0.0017234,          0.00016143,           0.0062628,           0.0062628,           0.0062628
                 153,            0.019459,           0.0063749,           0.0017345,             0.78572,                   1,             0.83172,             0.76829,           0.0057508,           0.0017122,          0.00020807,            0.006238,            0.006238,            0.006238
                 154,            0.018548,           0.0063506,           0.0024932,             0.79229,             0.95088,             0.85562,             0.80422,           0.0070936,           0.0017911,          0.00020227,           0.0062132,           0.0062132,           0.0062132
                 155,            0.019191,           0.0063013,           0.0020954,             0.84515,              0.9375,             0.87064,             0.81852,           0.0059779,            0.001702,           0.0002233,           0.0061885,           0.0061885,           0.0061885
                 156,            0.019089,           0.0061951,            0.001502,             0.80605,             0.95833,             0.84626,             0.79162,           0.0054524,           0.0017383,          0.00032959,           0.0061637,           0.0061637,           0.0061637
