               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  24,            0.052585,             0.01443,            0.013954,             0.75159,             0.47967,             0.58418,             0.31105,            0.036204,           0.0069318,           0.0082866,           0.0088615,           0.0088615,           0.0088615
                  25,            0.052411,            0.017376,            0.015908,             0.80714,             0.55589,             0.58583,             0.34518,            0.031485,            0.006691,           0.0077689,            0.008812,            0.008812,            0.008812
                  26,            0.048522,            0.015779,            0.018491,             0.83213,             0.55209,             0.65051,             0.33517,            0.028414,           0.0065503,           0.0073018,           0.0087625,           0.0087625,           0.0087625
                  27,            0.046999,            0.016192,            0.016172,              0.6691,             0.58537,             0.57946,             0.25771,            0.042122,           0.0058168,           0.0065702,            0.008713,            0.008713,            0.008713
                  28,            0.053791,             0.01529,            0.012817,              0.6705,             0.57724,              0.5812,             0.26002,            0.042226,           0.0058149,           0.0066214,           0.0086635,           0.0086635,           0.0086635
                  29,            0.052777,            0.016306,            0.014152,             0.77941,             0.60163,             0.67015,             0.29979,            0.033069,           0.0059413,           0.0057937,            0.008614,            0.008614,            0.008614
                  30,            0.050296,             0.01609,            0.012351,              0.8764,             0.56911,             0.72398,             0.39346,            0.031775,           0.0057543,            0.005125,           0.0085645,           0.0085645,           0.0085645
                  31,            0.051822,            0.014151,            0.012545,             0.82651,             0.53346,             0.69358,             0.38811,             0.03632,           0.0055212,           0.0044725,            0.008515,            0.008515,            0.008515
                  32,            0.046952,            0.017251,            0.011236,             0.89372,             0.59129,             0.68382,              0.3672,            0.033944,           0.0054506,            0.004066,           0.0084655,           0.0084655,           0.0084655
                  33,            0.046417,            0.015315,            0.015273,             0.85829,             0.51674,             0.60366,             0.28036,            0.037496,           0.0055265,           0.0037527,            0.008416,            0.008416,            0.008416
                  34,            0.050415,            0.013531,             0.01441,             0.81458,             0.55936,             0.62572,             0.31382,            0.036139,           0.0051087,           0.0039091,           0.0083665,           0.0083665,           0.0083665
                  35,             0.04837,            0.014806,            0.010291,             0.93056,             0.50391,             0.62251,             0.30602,            0.036428,           0.0052489,           0.0037685,            0.008317,            0.008317,            0.008317
                  36,            0.048225,            0.014288,           0.0097354,              0.9218,             0.52444,             0.67052,             0.32126,             0.03164,           0.0049959,           0.0038092,           0.0082675,           0.0082675,           0.0082675
                  37,            0.043992,            0.013762,           0.0087831,             0.81042,              0.6487,             0.71707,             0.50181,            0.027189,           0.0052219,           0.0035385,            0.008218,            0.008218,            0.008218
                  38,            0.041008,             0.01409,            0.012982,             0.83782,             0.65854,             0.75397,             0.47948,            0.025514,           0.0052041,           0.0034512,           0.0081685,           0.0081685,           0.0081685
                  39,             0.03909,            0.013799,            0.013408,             0.76749,             0.65041,             0.70554,             0.36411,            0.033565,           0.0047931,           0.0032429,            0.008119,            0.008119,            0.008119
                  40,            0.043663,            0.012839,           0.0081555,             0.74952,             0.59683,             0.68252,             0.33258,             0.03436,           0.0047056,           0.0032525,           0.0080695,           0.0080695,           0.0080695
                  41,            0.047684,            0.013125,           0.0082456,             0.80099,             0.64228,             0.70114,             0.42163,            0.025713,           0.0046801,            0.003367,             0.00802,             0.00802,             0.00802
                  42,            0.043141,            0.015528,             0.01013,             0.43031,             0.83333,              0.7116,             0.35275,             0.02996,           0.0047147,           0.0031343,           0.0079705,           0.0079705,           0.0079705
                  43,            0.044101,             0.01284,            0.007939,              0.5552,             0.85417,             0.77748,             0.47855,             0.02599,           0.0046755,           0.0032259,            0.007921,            0.007921,            0.007921
                  44,            0.036782,            0.013477,           0.0070733,             0.66273,             0.85097,             0.79341,             0.47202,            0.024252,           0.0046704,            0.003201,           0.0078715,           0.0078715,           0.0078715
                  45,             0.04004,            0.012752,           0.0075758,             0.47556,             0.82622,             0.72722,             0.40995,            0.035346,           0.0045492,            0.002952,            0.007822,            0.007822,            0.007822
                  46,            0.046684,            0.012014,           0.0098472,              0.6399,             0.95833,             0.75556,             0.40201,            0.026064,           0.0044178,           0.0031275,           0.0077725,           0.0077725,           0.0077725
                  47,            0.044192,            0.012295,           0.0064125,             0.60636,             0.83267,             0.72327,             0.37507,            0.029863,           0.0042692,           0.0031846,            0.007723,            0.007723,            0.007723
                  48,            0.043474,            0.013551,              0.0058,             0.56192,             0.64863,              0.6983,             0.40841,            0.026646,           0.0042578,           0.0029956,           0.0076735,           0.0076735,           0.0076735
                  49,            0.042442,            0.010414,           0.0066934,             0.59998,             0.89583,             0.76537,             0.47561,            0.025491,           0.0041629,           0.0028684,            0.007624,            0.007624,            0.007624
                  50,            0.038425,            0.012376,           0.0074258,             0.71457,               0.875,             0.78849,             0.56559,            0.023611,           0.0040015,           0.0022874,           0.0075745,           0.0075745,           0.0075745
                  51,            0.037886,            0.012288,           0.0066176,             0.38511,              0.9375,             0.74584,             0.41349,            0.032987,           0.0040482,           0.0018511,            0.007525,            0.007525,            0.007525
                  52,            0.043307,             0.01135,           0.0048847,             0.56241,              0.9375,             0.77306,             0.48734,             0.02701,           0.0038579,           0.0019198,           0.0074755,           0.0074755,           0.0074755
                  53,            0.043567,             0.01285,           0.0055129,             0.40049,             0.97917,             0.57549,             0.36477,            0.027488,           0.0040721,           0.0021752,            0.007426,            0.007426,            0.007426
                  54,            0.040606,            0.012223,           0.0069273,             0.53042,             0.89583,             0.73039,             0.39863,            0.025215,           0.0038581,            0.002069,           0.0073765,           0.0073765,           0.0073765
                  55,            0.037531,            0.010969,           0.0053043,             0.47608,              0.9375,             0.67367,             0.42643,            0.022002,           0.0038714,           0.0022572,            0.007327,            0.007327,            0.007327
                  56,            0.035734,            0.012498,           0.0049006,             0.70779,              0.9375,               0.809,             0.51218,            0.021676,           0.0037591,           0.0022557,           0.0072775,           0.0072775,           0.0072775
                  57,            0.035018,            0.013476,           0.0067251,             0.91062,              0.6524,             0.74977,             0.42837,             0.03183,           0.0038483,           0.0021707,            0.007228,            0.007228,            0.007228
                  58,            0.040852,             0.01048,           0.0052829,             0.78336,              0.9375,             0.80518,             0.58071,            0.020464,           0.0037555,           0.0020731,           0.0071785,           0.0071785,           0.0071785
                  59,            0.037685,            0.011858,           0.0074065,             0.69937,             0.92937,             0.76746,             0.52133,            0.025397,           0.0039959,           0.0020328,            0.007129,            0.007129,            0.007129
                  60,            0.037116,             0.01029,           0.0046236,             0.74733,             0.95412,             0.80235,             0.51144,             0.02392,           0.0039954,           0.0020217,           0.0070795,           0.0070795,           0.0070795
                  61,            0.039119,            0.010315,           0.0056281,             0.68854,              0.9536,             0.79263,             0.43766,            0.028417,           0.0039817,           0.0020483,             0.00703,             0.00703,             0.00703
                  62,             0.03416,            0.011347,            0.004458,             0.69945,             0.92035,             0.74491,             0.59005,            0.022347,           0.0039821,           0.0020264,           0.0069805,           0.0069805,           0.0069805
                  63,            0.033646,             0.01054,           0.0046368,             0.65239,             0.95714,             0.80074,             0.40638,            0.025718,           0.0041053,           0.0019141,            0.006931,            0.006931,            0.006931
                  64,            0.039956,            0.011989,           0.0044858,             0.64054,             0.93245,             0.78786,             0.55519,            0.022664,            0.003879,           0.0018023,           0.0068815,           0.0068815,           0.0068815
                  65,            0.037304,            0.011981,            0.007931,             0.59303,               0.875,             0.77777,             0.46391,            0.024309,           0.0039036,           0.0016709,            0.006832,            0.006832,            0.006832
                  66,            0.036637,           0.0099252,           0.0042688,             0.76029,              0.9375,             0.80297,             0.64552,            0.019975,           0.0037601,           0.0016272,           0.0067825,           0.0067825,           0.0067825
                  67,            0.034351,           0.0095658,           0.0039842,              0.7632,             0.79167,             0.80817,             0.50418,            0.021505,           0.0037138,            0.001571,            0.006733,            0.006733,            0.006733
                  68,            0.036147,              0.0116,           0.0044293,             0.74557,              0.9375,             0.81504,             0.58854,             0.02052,           0.0037142,           0.0016149,           0.0066835,           0.0066835,           0.0066835
                  69,            0.035815,            0.011419,           0.0054549,             0.81016,             0.70833,             0.80376,             0.52769,            0.022115,           0.0035861,           0.0016149,            0.006634,            0.006634,            0.006634
                  70,            0.036714,           0.0098246,            0.004374,             0.75321,              0.9375,             0.82063,             0.59655,            0.020833,           0.0035599,           0.0016447,           0.0065845,           0.0065845,           0.0065845
                  71,            0.034062,             0.01036,           0.0051573,             0.81912,              0.7002,             0.78828,             0.56416,             0.02672,           0.0036359,           0.0016635,            0.006535,            0.006535,            0.006535
                  72,            0.036139,            0.010252,           0.0038699,             0.77459,                   1,              0.8158,             0.60247,            0.017844,           0.0035728,           0.0017833,           0.0064855,           0.0064855,           0.0064855
                  73,            0.035598,            0.010111,           0.0056132,             0.75545,             0.97749,             0.80301,             0.64484,            0.018164,            0.003626,            0.001732,            0.006436,            0.006436,            0.006436
                  74,            0.031726,            0.010435,           0.0054393,              0.7298,             0.90808,              0.8067,             0.64474,            0.018699,             0.00357,           0.0017638,           0.0063865,           0.0063865,           0.0063865
                  75,             0.03207,            0.011887,            0.006071,             0.73812,              0.9375,             0.82616,             0.52385,            0.024946,           0.0037333,           0.0016578,            0.006337,            0.006337,            0.006337
                  76,            0.038667,            0.011366,           0.0044452,             0.81032,             0.91667,              0.8463,             0.58378,            0.021086,           0.0034639,           0.0016613,           0.0062875,           0.0062875,           0.0062875
                  77,            0.037253,            0.011115,            0.005011,             0.70963,             0.86317,             0.84637,             0.60476,            0.020876,           0.0035437,           0.0016735,            0.006238,            0.006238,            0.006238
                  78,            0.035553,           0.0098237,           0.0040845,              0.7736,             0.89583,             0.83738,             0.52097,            0.021245,           0.0035375,            0.001625,           0.0061885,           0.0061885,           0.0061885
                  79,              0.0315,            0.010598,            0.004958,             0.68111,             0.89583,             0.82218,             0.55682,            0.018812,            0.003561,           0.0016894,            0.006139,            0.006139,            0.006139
                  80,            0.029177,           0.0094585,           0.0046847,              0.7075,             0.89583,             0.82558,             0.62128,            0.018371,           0.0034724,           0.0016922,           0.0060895,           0.0060895,           0.0060895
                  81,            0.029451,           0.0099973,           0.0038678,             0.57692,             0.93392,             0.79858,             0.58071,            0.022063,            0.003561,           0.0017326,             0.00604,             0.00604,             0.00604
                  82,            0.035567,            0.010742,           0.0045525,             0.70663,             0.94533,             0.81626,             0.60863,            0.017264,           0.0035175,           0.0018179,           0.0059905,           0.0059905,           0.0059905
                  83,            0.032346,           0.0091887,           0.0042571,              0.5814,              0.9375,             0.78299,             0.57433,            0.020418,           0.0034512,            0.001925,            0.005941,            0.005941,            0.005941
                  84,            0.032455,           0.0098342,           0.0037266,             0.47676,             0.98452,             0.79488,             0.59611,            0.022797,           0.0033845,           0.0018307,           0.0058915,           0.0058915,           0.0058915
                  85,            0.034204,            0.010944,           0.0034459,             0.54981,             0.97917,             0.78098,             0.55724,            0.020612,           0.0032782,            0.001805,            0.005842,            0.005842,            0.005842
                  86,             0.02932,            0.010341,           0.0033523,             0.59003,             0.89583,              0.7982,             0.62815,            0.018214,           0.0031574,           0.0017889,           0.0057925,           0.0057925,           0.0057925
                  87,            0.027784,            0.010387,           0.0048648,             0.61839,                   1,             0.79286,             0.56273,            0.023238,           0.0032573,           0.0017913,            0.005743,            0.005743,            0.005743
                  88,            0.036929,            0.010694,           0.0035972,             0.71972,                   1,             0.80159,             0.62514,            0.016285,           0.0031358,           0.0018136,           0.0056935,           0.0056935,           0.0056935
                  89,             0.03056,            0.009692,           0.0030093,             0.68069,             0.94889,              0.7934,             0.56824,            0.020879,           0.0031968,           0.0017766,            0.005644,            0.005644,            0.005644
                  90,            0.031465,            0.010058,           0.0028767,             0.77198,                   1,              0.8008,             0.60687,            0.015749,           0.0031406,           0.0018468,           0.0055945,           0.0055945,           0.0055945
                  91,            0.030752,           0.0098206,            0.007613,               0.776,                   1,             0.79953,             0.59155,            0.014464,           0.0031377,           0.0018402,            0.005545,            0.005545,            0.005545
                  92,            0.026168,           0.0096082,           0.0026849,             0.77743,                   1,             0.79514,             0.64387,            0.014837,           0.0031185,           0.0018105,           0.0054955,           0.0054955,           0.0054955
                  93,            0.026984,           0.0095667,           0.0027905,              0.7801,             0.98267,             0.79655,             0.61039,            0.015899,            0.003158,            0.001733,            0.005446,            0.005446,            0.005446
                  94,            0.029608,           0.0083478,           0.0021599,             0.74507,             0.98867,             0.80017,             0.61886,            0.015907,           0.0031796,           0.0017341,           0.0053965,           0.0053965,           0.0053965
                  95,            0.029257,           0.0090279,           0.0037722,             0.75919,             0.97917,             0.79302,             0.55372,             0.01854,           0.0031935,           0.0016342,            0.005347,            0.005347,            0.005347
                  96,            0.029262,           0.0090756,           0.0024765,             0.78251,             0.99219,             0.79416,             0.63055,            0.013929,           0.0030993,           0.0016346,           0.0052975,           0.0052975,           0.0052975
                  97,            0.028105,            0.010384,           0.0042859,             0.77969,             0.98459,             0.79532,             0.60481,              0.0149,           0.0031021,           0.0016907,            0.005248,            0.005248,            0.005248
                  98,            0.025791,           0.0088037,           0.0032704,             0.71513,             0.98433,             0.79787,             0.60549,            0.015778,           0.0030691,           0.0016917,           0.0051985,           0.0051985,           0.0051985
                  99,            0.027087,           0.0088287,           0.0033538,             0.77866,             0.98456,             0.80467,             0.53738,            0.017906,           0.0031493,           0.0017354,            0.005149,            0.005149,            0.005149
                 100,            0.033361,            0.010127,           0.0037754,             0.78585,             0.97917,             0.79935,             0.64725,            0.013984,            0.003063,           0.0018521,           0.0050995,           0.0050995,           0.0050995
                 101,            0.027944,            0.009729,            0.005185,             0.78471,                   1,             0.79973,             0.61913,            0.018404,           0.0030996,           0.0018416,             0.00505,             0.00505,             0.00505
                 102,            0.027729,           0.0097083,           0.0032411,             0.73988,             0.97917,             0.76907,             0.66226,            0.014856,           0.0029948,           0.0018014,           0.0050005,           0.0050005,           0.0050005
                 103,            0.027587,           0.0080894,           0.0022286,              0.7814,             0.97917,             0.80984,             0.61819,            0.016584,           0.0029971,           0.0017785,            0.004951,            0.004951,            0.004951
                 104,            0.027352,             0.01058,           0.0023999,              0.7825,             0.97401,             0.81264,             0.65414,            0.014683,           0.0029689,           0.0017572,           0.0049015,           0.0049015,           0.0049015
                 105,            0.022832,           0.0097738,           0.0023619,             0.77746,             0.97917,             0.80947,             0.55694,            0.015546,           0.0031137,           0.0016896,            0.004852,            0.004852,            0.004852
                 106,            0.031137,           0.0096962,           0.0030365,             0.77388,             0.97917,             0.81593,             0.63366,            0.013322,           0.0029255,           0.0015738,           0.0048025,           0.0048025,           0.0048025
                 107,            0.030497,           0.0085717,           0.0037927,             0.78421,             0.97917,             0.80984,              0.6126,            0.017733,            0.002985,           0.0015147,            0.004753,            0.004753,            0.004753
                 108,            0.027278,           0.0084095,           0.0035009,             0.78295,             0.98662,             0.80017,             0.65273,            0.015589,           0.0029383,           0.0014879,           0.0047035,           0.0047035,           0.0047035
                 109,            0.025756,           0.0093849,           0.0027291,             0.78067,                   1,             0.80817,             0.65376,            0.014528,           0.0029176,           0.0014425,            0.004654,            0.004654,            0.004654
                 110,            0.024694,           0.0093741,           0.0028201,             0.77908,             0.98263,             0.80938,             0.66559,            0.012103,           0.0029174,            0.001373,           0.0046045,           0.0046045,           0.0046045
                 111,            0.026058,            0.009909,           0.0047559,             0.79201,                   1,             0.82041,             0.64348,            0.017315,           0.0030356,           0.0012352,            0.004555,            0.004555,            0.004555
                 112,            0.028398,           0.0093247,           0.0034055,             0.78034,                   1,             0.82041,             0.61436,            0.017983,           0.0031174,           0.0011805,           0.0045055,           0.0045055,           0.0045055
                 113,            0.026836,           0.0084228,           0.0027691,              0.7826,                   1,             0.81652,             0.66212,            0.014288,           0.0030649,           0.0011624,            0.004456,            0.004456,            0.004456
                 114,            0.025108,            0.010124,           0.0026664,             0.78298,                   1,             0.81337,             0.65635,            0.015329,           0.0029469,           0.0011364,           0.0044065,           0.0044065,           0.0044065
                 115,            0.025298,           0.0087248,           0.0031358,             0.78628,                   1,              0.8211,             0.70359,            0.011788,           0.0028881,           0.0011058,            0.004357,            0.004357,            0.004357
                 116,            0.022088,           0.0084113,           0.0021668,             0.78711,                   1,             0.82402,             0.70436,            0.013246,           0.0029519,           0.0010864,           0.0043075,           0.0043075,           0.0043075
                 117,            0.019971,           0.0087992,           0.0019153,             0.78623,                   1,             0.82485,             0.56637,            0.018219,            0.003119,           0.0010379,            0.004258,            0.004258,            0.004258
                 118,               0.033,            0.009036,            0.004305,             0.78588,                   1,             0.81322,             0.63337,            0.014826,           0.0030831,           0.0010423,           0.0042085,           0.0042085,           0.0042085
                 119,            0.025167,            0.009192,           0.0018347,             0.78458,                   1,             0.82397,             0.64276,            0.015463,           0.0029673,           0.0010222,            0.004159,            0.004159,            0.004159
                 120,            0.025805,           0.0082626,           0.0034663,              0.7838,                   1,             0.82226,             0.67703,            0.013677,           0.0029574,           0.0010248,           0.0041095,           0.0041095,           0.0041095
                 121,            0.026684,           0.0097141,           0.0041255,             0.78069,                   1,               0.821,             0.66569,            0.014875,           0.0029468,           0.0010492,             0.00406,             0.00406,             0.00406
                 122,            0.022947,           0.0073552,           0.0028137,             0.77971,                   1,             0.81647,             0.69974,             0.01216,            0.002878,           0.0010361,           0.0040105,           0.0040105,           0.0040105
                 123,            0.020694,           0.0085168,           0.0017881,             0.77929,                   1,               0.821,             0.57057,            0.016842,            0.002993,            0.001006,            0.003961,            0.003961,            0.003961
                 124,            0.026119,           0.0076759,           0.0016624,             0.77906,                   1,               0.821,             0.60269,             0.01698,           0.0030062,           0.0010517,           0.0039115,           0.0039115,           0.0039115
                 125,            0.024296,           0.0084437,           0.0018638,             0.77833,                   1,             0.81817,             0.67382,            0.013764,            0.002911,           0.0010765,            0.003862,            0.003862,            0.003862
                 126,            0.024001,           0.0082598,           0.0033268,             0.77928,                   1,             0.81548,             0.64142,            0.012898,           0.0029665,           0.0011209,           0.0038125,           0.0038125,           0.0038125
                 127,            0.025598,            0.009021,           0.0028173,             0.77815,                   1,             0.81548,             0.70636,            0.011858,            0.002857,           0.0011478,            0.003763,            0.003763,            0.003763
                 128,            0.020333,           0.0091776,           0.0018473,             0.77667,                   1,             0.81548,             0.69888,            0.012359,           0.0028722,           0.0011608,           0.0037135,           0.0037135,           0.0037135
                 129,            0.022288,           0.0090076,           0.0028935,             0.77265,                   1,             0.80503,              0.5844,            0.015839,           0.0030683,           0.0011379,            0.003664,            0.003664,            0.003664
                 130,             0.02644,           0.0083713,           0.0042813,             0.77527,             0.97917,             0.81369,             0.66969,            0.013311,           0.0029165,           0.0011144,           0.0036145,           0.0036145,           0.0036145
                 131,             0.02077,           0.0070253,           0.0029173,             0.78218,             0.99807,             0.80817,             0.63857,            0.014965,           0.0029976,           0.0011168,            0.003565,            0.003565,            0.003565
                 132,            0.022753,           0.0087821,           0.0019719,             0.78094,                   1,             0.80617,             0.67206,            0.011356,           0.0028931,           0.0011437,           0.0035155,           0.0035155,           0.0035155
                 133,            0.023231,           0.0076828,           0.0021847,              0.7799,             0.98971,             0.80617,             0.68669,            0.013739,           0.0028815,           0.0011517,            0.003466,            0.003466,            0.003466
                 134,             0.02038,           0.0071473,           0.0018998,             0.78113,                   1,             0.80617,             0.70761,             0.01201,           0.0028142,           0.0011462,           0.0034165,           0.0034165,           0.0034165
                 135,            0.021844,           0.0079153,           0.0030117,             0.76857,             0.97917,             0.80352,             0.67839,            0.013754,           0.0028127,           0.0011277,            0.003367,            0.003367,            0.003367
                 136,            0.027157,           0.0084143,           0.0038715,             0.76437,                   1,             0.79464,             0.66662,            0.011127,           0.0028073,           0.0011397,           0.0033175,           0.0033175,           0.0033175
                 137,            0.022443,           0.0079183,           0.0018597,              0.7754,                   1,             0.79264,              0.6969,            0.012991,           0.0027759,           0.0011087,            0.003268,            0.003268,            0.003268
                 138,            0.024264,           0.0077682,           0.0029691,              0.7698,             0.98401,             0.79264,             0.68216,            0.012627,           0.0027616,           0.0010759,           0.0032185,           0.0032185,           0.0032185
                 139,            0.019126,           0.0082299,           0.0028791,             0.77855,                   1,             0.79226,             0.69586,            0.010863,           0.0027356,           0.0010539,            0.003169,            0.003169,            0.003169
                 140,            0.020801,           0.0078525,           0.0028433,             0.78047,                   1,             0.80617,             0.71132,            0.010699,           0.0027071,           0.0010299,           0.0031195,           0.0031195,           0.0031195
                 141,            0.023275,           0.0075322,           0.0029247,             0.78085,             0.99459,              0.8115,             0.65781,            0.012873,           0.0027369,           0.0010115,             0.00307,             0.00307,             0.00307
                 142,            0.024129,           0.0083599,           0.0028377,              0.7819,                   1,             0.81817,             0.68342,            0.012594,           0.0026899,          0.00098172,           0.0030205,           0.0030205,           0.0030205
                 143,            0.023198,           0.0086808,           0.0018817,             0.77989,              0.9916,             0.81817,             0.71087,            0.010495,           0.0026759,          0.00096239,            0.002971,            0.002971,            0.002971
                 144,            0.020013,           0.0070183,           0.0037846,             0.77434,             0.96955,             0.81817,             0.68889,            0.012448,           0.0027093,           0.0009146,           0.0029215,           0.0029215,           0.0029215
                 145,            0.020063,           0.0076394,           0.0022389,             0.77029,             0.96519,             0.81817,             0.69916,            0.011292,           0.0026696,          0.00089302,            0.002872,            0.002872,            0.002872
                 146,            0.023261,           0.0080263,           0.0024874,             0.76597,             0.96679,             0.81291,             0.70613,            0.010413,           0.0026463,          0.00083903,           0.0028225,           0.0028225,           0.0028225
                 147,             0.01581,           0.0069184,           0.0012656,              0.7741,             0.97759,             0.81454,             0.66024,            0.014405,           0.0027209,          0.00079553,            0.002773,            0.002773,            0.002773
                 148,            0.022908,           0.0081295,           0.0027217,             0.77332,             0.97917,             0.81448,             0.69666,            0.011927,           0.0026617,          0.00079577,           0.0027235,           0.0027235,           0.0027235
                 149,            0.021081,           0.0096004,           0.0035273,             0.77257,             0.97306,             0.81448,             0.66951,            0.012381,           0.0027093,          0.00078957,            0.002674,            0.002674,            0.002674
                 150,            0.022874,           0.0075296,           0.0022906,             0.77327,             0.97917,              0.8098,             0.69317,            0.011661,           0.0026058,          0.00077527,           0.0026245,           0.0026245,           0.0026245
                 151,            0.021727,           0.0074857,           0.0046181,             0.77678,                   1,              0.8098,             0.67024,            0.013344,           0.0026447,          0.00077593,            0.002575,            0.002575,            0.002575
                 152,             0.02288,           0.0092818,           0.0026688,             0.77848,             0.99723,             0.81253,             0.69013,            0.012278,           0.0026265,          0.00078966,           0.0025255,           0.0025255,           0.0025255
                 153,            0.019061,           0.0078427,           0.0014252,             0.77508,                   1,             0.80703,             0.67771,            0.012482,           0.0026396,          0.00078701,            0.002476,            0.002476,            0.002476
                 154,             0.02252,           0.0073263,           0.0020463,             0.77244,             0.98448,             0.81291,             0.66897,            0.012694,           0.0027122,           0.0007945,           0.0024265,           0.0024265,           0.0024265
                 155,            0.020806,           0.0072959,           0.0015651,             0.77182,             0.97917,             0.81291,             0.70044,            0.011252,           0.0026505,          0.00080614,            0.002377,            0.002377,            0.002377
                 156,            0.019765,           0.0089216,           0.0013986,             0.77275,             0.97917,             0.80624,             0.69638,            0.010473,           0.0026204,          0.00082109,           0.0023275,           0.0023275,           0.0023275
                 157,            0.021552,           0.0083478,           0.0017412,             0.77001,             0.97917,             0.80624,             0.70439,            0.010728,            0.002614,          0.00083718,            0.002278,            0.002278,            0.002278
                 158,            0.018696,           0.0086695,           0.0023255,             0.77185,             0.97917,             0.80703,             0.70321,            0.010569,           0.0025818,           0.0008453,           0.0022285,           0.0022285,           0.0022285
                 159,            0.019392,           0.0084053,           0.0013831,             0.77283,             0.98833,             0.80703,             0.69491,            0.011425,           0.0026668,          0.00086506,            0.002179,            0.002179,            0.002179
