               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  20,            0.061096,             0.02234,            0.022365,             0.14478,             0.34959,             0.15965,            0.060358,            0.028867,           0.0093744,            0.014058,            0.062897,            0.003897,            0.003897
                  21,            0.045042,            0.021928,            0.021318,             0.47637,             0.23577,             0.16958,            0.073984,            0.028127,             0.01007,             0.01403,            0.061077,           0.0040765,           0.0040765
                  22,            0.061399,            0.020623,            0.020294,             0.45286,             0.17073,              0.1554,            0.072401,            0.027415,            0.010735,            0.013298,            0.059255,            0.004255,            0.004255
                  23,            0.044927,            0.020811,            0.022896,              0.5168,             0.22546,             0.24724,             0.11065,            0.033004,            0.010976,            0.012122,            0.057432,           0.0044325,           0.0044325
                  24,            0.042164,            0.018346,            0.020896,             0.62987,             0.31881,             0.34704,             0.16522,            0.030942,            0.010295,            0.011531,            0.055609,           0.0046089,           0.0046089
                  25,            0.054835,            0.019059,            0.030074,             0.72404,             0.38744,             0.49593,             0.23871,            0.026874,           0.0095274,            0.011485,            0.053784,           0.0047844,           0.0047844
                  26,            0.054258,            0.017948,            0.019968,             0.69652,             0.45833,             0.44155,              0.2506,            0.032035,           0.0075362,            0.011512,            0.051959,           0.0049589,           0.0049589
                  27,            0.061045,            0.015916,            0.016598,             0.50931,             0.40572,             0.21749,            0.070182,            0.049588,           0.0061541,           0.0088371,            0.050132,           0.0051325,           0.0051325
                  28,            0.051331,             0.01714,            0.028518,             0.82384,             0.48071,             0.55195,             0.33056,            0.029848,           0.0060338,           0.0076263,            0.048305,            0.005305,            0.005305
                  29,            0.052642,             0.01624,            0.015216,             0.74264,             0.47154,              0.4825,             0.24315,            0.040195,           0.0049908,           0.0067989,            0.046477,           0.0054765,           0.0054765
                  30,            0.057531,            0.016817,            0.015816,              0.8373,             0.50336,               0.565,             0.29105,            0.039356,           0.0050844,           0.0067097,            0.044647,           0.0056471,           0.0056471
                  31,            0.045587,            0.014963,            0.014663,              0.9287,             0.45117,             0.56687,             0.27223,            0.030583,           0.0055425,           0.0083324,            0.042817,           0.0058166,           0.0058166
                  32,            0.048561,            0.014723,            0.019457,             0.66856,              0.2439,               0.314,             0.10002,            0.062389,           0.0048765,           0.0081001,            0.040985,           0.0059852,           0.0059852
                  33,            0.058833,            0.015819,            0.017329,              0.8887,             0.31159,             0.48066,             0.26856,            0.033447,           0.0057355,           0.0082203,            0.039153,           0.0061528,           0.0061528
                  34,            0.051408,            0.015653,            0.020309,              0.8266,             0.50211,             0.53322,             0.30692,            0.026642,           0.0055579,           0.0066427,            0.037319,           0.0063194,           0.0063194
                  35,            0.045922,            0.017035,            0.013166,             0.83341,             0.47057,             0.55516,              0.3032,             0.02474,           0.0057611,           0.0059607,            0.035485,            0.006485,            0.006485
                  36,            0.048948,             0.01521,            0.016405,             0.77585,             0.58317,             0.55884,             0.29034,            0.027782,           0.0056658,            0.006831,             0.03365,           0.0066496,           0.0066496
                  37,            0.048438,            0.012542,            0.011422,             0.62873,              0.4751,             0.41991,             0.18564,            0.033657,             0.00477,           0.0078186,            0.031813,           0.0068132,           0.0068132
                  38,            0.052855,            0.012667,            0.014267,             0.77291,             0.50946,             0.47972,             0.22575,            0.041459,           0.0044394,            0.010241,            0.029976,           0.0069758,           0.0069758
                  39,             0.05628,             0.01577,            0.017814,             0.81154,             0.53641,             0.58576,             0.30485,             0.03426,           0.0046532,           0.0055229,            0.028137,           0.0071375,           0.0071375
                  40,            0.043146,            0.014507,           0.0098871,             0.71379,             0.52033,               0.478,             0.22622,            0.037542,           0.0044843,             0.00529,            0.026298,           0.0072981,           0.0072981
                  41,            0.044687,            0.013429,            0.017293,             0.70382,             0.37398,             0.42624,             0.16784,            0.028017,           0.0053855,           0.0099186,            0.024458,           0.0074578,           0.0074578
                  42,            0.048908,            0.012553,            0.012069,             0.24365,             0.30894,             0.29867,             0.10159,            0.037849,           0.0060022,            0.016539,            0.022616,           0.0076164,           0.0076164
                  43,            0.062846,            0.011574,            0.014257,             0.46601,             0.47154,             0.53851,             0.20066,            0.031285,           0.0055723,            0.011911,            0.020774,           0.0077741,           0.0077741
                  44,            0.057071,            0.013208,            0.021805,             0.72629,             0.40419,             0.43742,             0.15303,            0.032016,           0.0055575,            0.011563,            0.018931,           0.0079308,           0.0079308
                  45,            0.057567,            0.014814,            0.010165,             0.69461,             0.42378,             0.50919,             0.23378,             0.03088,           0.0053782,            0.009803,            0.017086,           0.0080865,           0.0080865
                  46,            0.059092,            0.014752,            0.015588,             0.40981,              0.4563,             0.41165,             0.16613,            0.036789,           0.0050101,           0.0061369,            0.015241,           0.0082412,           0.0082412
                  47,            0.046734,             0.01282,            0.020056,             0.61415,             0.58181,             0.61431,             0.35867,            0.024149,           0.0054362,           0.0034038,            0.013395,           0.0083949,           0.0083949
                  48,            0.046442,            0.016104,            0.011519,             0.28157,             0.34873,             0.32232,             0.15876,            0.038117,           0.0066328,           0.0049608,            0.011548,           0.0085476,           0.0085476
                  49,            0.042631,            0.015223,            0.022013,             0.27816,             0.32685,             0.34866,             0.14645,            0.036365,           0.0069432,           0.0077082,           0.0096994,           0.0086994,           0.0086994
                  50,            0.048554,            0.014891,            0.015602,             0.24972,             0.36961,             0.22515,            0.098012,             0.03357,           0.0073872,            0.021554,           0.0087625,           0.0087625,           0.0087625
                  51,            0.049712,            0.012266,            0.010759,             0.42063,             0.40829,             0.42301,             0.17389,            0.024226,           0.0086946,            0.020293,           0.0087625,           0.0087625,           0.0087625
                  52,            0.040241,            0.013447,            0.014229,             0.54763,              0.6997,             0.64537,             0.23698,            0.022861,            0.010314,           0.0074781,           0.0087378,           0.0087378,           0.0087378
                  53,             0.05842,            0.013478,            0.018337,             0.29445,             0.60104,             0.42907,             0.16053,             0.05121,            0.010825,           0.0032867,            0.008713,            0.008713,            0.008713
                  54,            0.063609,            0.013193,             0.01763,              0.2948,             0.62805,               0.388,             0.16124,             0.04522,            0.011579,           0.0024679,           0.0086882,           0.0086882,           0.0086882
                  55,            0.034002,            0.012297,           0.0068242,             0.63262,              0.3252,               0.328,             0.12975,             0.04344,           0.0091906,           0.0062965,           0.0086635,           0.0086635,           0.0086635
                  56,            0.043831,            0.011181,            0.013594,             0.68748,             0.30894,             0.31607,             0.19201,            0.043455,           0.0095778,            0.020856,           0.0086388,           0.0086388,           0.0086388
                  57,            0.044183,            0.013056,            0.012405,             0.69323,             0.26951,             0.26025,             0.13289,            0.028662,             0.00983,            0.032556,            0.008614,            0.008614,            0.008614
                  58,            0.051266,            0.012327,           0.0074764,             0.59467,             0.34046,             0.21059,             0.11316,             0.02961,            0.011611,            0.032973,           0.0085893,           0.0085893,           0.0085893
                  59,            0.047187,            0.011051,            0.009834,             0.64697,             0.30081,             0.26493,             0.13849,            0.031594,           0.0087261,            0.025935,           0.0085645,           0.0085645,           0.0085645
                  60,            0.039618,            0.010628,            0.014863,             0.54112,             0.35772,             0.25818,            0.090608,            0.057072,           0.0070715,            0.012535,           0.0085398,           0.0085398,           0.0085398
                  61,            0.069648,            0.011672,            0.012445,             0.29696,             0.47915,             0.37992,             0.14947,            0.040302,           0.0059667,            0.011432,            0.008515,            0.008515,            0.008515
                  62,            0.045855,            0.014291,            0.015482,             0.40943,             0.46545,             0.40831,             0.20884,             0.02853,           0.0078745,            0.014515,           0.0084903,           0.0084903,           0.0084903
                  63,            0.043826,            0.010954,            0.015934,              0.4333,             0.62195,             0.49675,             0.20649,            0.022449,           0.0094805,           0.0062868,           0.0084655,           0.0084655,           0.0084655
                  64,            0.041135,            0.012356,            0.013241,              0.5802,             0.58113,             0.61217,             0.31782,            0.021372,           0.0098392,           0.0024971,           0.0084408,           0.0084408,           0.0084408
                  65,            0.036934,            0.012761,           0.0077444,             0.47288,             0.47863,             0.48973,             0.26444,              0.0383,            0.010216,           0.0029157,            0.008416,            0.008416,            0.008416
                  66,            0.041363,            0.011965,            0.010016,             0.33225,             0.40854,             0.26884,              0.1299,            0.025069,           0.0097971,           0.0056388,           0.0083913,           0.0083913,           0.0083913
                  67,            0.035597,            0.011839,            0.010841,              0.3027,             0.44611,             0.30486,             0.15852,            0.022415,           0.0091419,           0.0049582,           0.0083665,           0.0083665,           0.0083665
                  68,            0.031943,            0.012348,            0.004531,             0.41018,             0.27213,             0.23779,             0.10082,            0.049699,           0.0072989,           0.0080109,           0.0083418,           0.0083418,           0.0083418
                  69,            0.053207,            0.014042,            0.012991,             0.32777,             0.31098,             0.28266,             0.15263,            0.026417,           0.0080099,            0.010471,            0.008317,            0.008317,            0.008317
                  70,            0.039198,            0.013686,           0.0088038,             0.30443,             0.46121,              0.2981,             0.12744,            0.031403,           0.0067382,             0.01175,           0.0082922,           0.0082922,           0.0082922
                  71,            0.041489,            0.012255,           0.0078182,               0.434,              0.4436,             0.40387,             0.18968,             0.02601,           0.0075397,           0.0072178,           0.0082675,           0.0082675,           0.0082675
                  72,             0.03812,            0.011707,           0.0068417,             0.66843,             0.35772,             0.38121,             0.15686,             0.02708,           0.0078483,           0.0042119,           0.0082428,           0.0082428,           0.0082428
                  73,            0.038514,            0.012006,           0.0070629,             0.51856,             0.45528,             0.22019,            0.059494,             0.03904,           0.0086536,           0.0054102,            0.008218,            0.008218,            0.008218
                  74,            0.065321,            0.011109,           0.0067727,             0.43549,             0.25558,             0.10773,            0.029483,            0.041951,           0.0068879,           0.0091873,           0.0081932,           0.0081932,           0.0081932
                  75,            0.058932,             0.01184,            0.010848,             0.10431,              0.2072,            0.096357,            0.023008,            0.035589,           0.0074778,             0.02555,           0.0081685,           0.0081685,           0.0081685
                  76,            0.044119,            0.012772,            0.016042,             0.11853,             0.21138,             0.12321,            0.033065,            0.034471,            0.007597,            0.024925,           0.0081437,           0.0081437,           0.0081437
                  77,            0.047956,            0.011883,            0.018778,             0.11907,             0.22162,             0.10854,            0.037061,            0.034458,           0.0073705,            0.018581,            0.008119,            0.008119,            0.008119
                  78,            0.039825,            0.011149,           0.0074968,             0.22406,             0.29268,             0.19295,            0.082959,            0.034353,           0.0080924,            0.010333,           0.0080942,           0.0080942,           0.0080942
                  79,            0.026274,            0.009079,           0.0046522,             0.20823,             0.53901,             0.28134,              0.1074,            0.030387,           0.0090427,           0.0036215,           0.0080695,           0.0080695,           0.0080695
                  80,            0.056517,            0.011874,            0.014776,             0.78493,              0.3606,             0.48584,             0.24016,             0.03494,           0.0080137,            0.001695,           0.0080447,           0.0080447,           0.0080447
                  81,             0.03363,            0.011792,            0.007578,             0.75116,             0.37307,             0.44604,              0.2228,            0.029138,           0.0071917,           0.0015151,             0.00802,             0.00802,             0.00802
                  82,            0.036911,            0.010549,            0.011503,             0.82703,             0.44455,             0.54059,             0.30598,            0.029668,           0.0066414,            0.001813,           0.0079953,           0.0079953,           0.0079953
                  83,            0.038243,            0.011886,            0.019312,             0.63834,             0.46799,             0.51086,             0.26508,            0.027034,           0.0061369,           0.0035691,           0.0079705,           0.0079705,           0.0079705
                  84,            0.049621,            0.011846,           0.0071516,             0.62232,             0.49884,             0.51429,             0.22419,            0.027246,            0.006145,           0.0062965,           0.0079457,           0.0079457,           0.0079457
                  85,            0.034929,             0.01056,            0.003878,             0.41276,             0.49427,             0.40633,             0.16418,            0.037951,           0.0063496,           0.0078026,            0.007921,            0.007921,            0.007921
                  86,            0.036323,            0.010158,            0.019598,             0.35149,             0.38803,             0.29817,              0.1191,            0.035668,           0.0066087,            0.011731,           0.0078963,           0.0078963,           0.0078963
                  87,            0.050272,            0.011276,            0.018063,             0.17335,             0.13465,            0.066524,            0.014636,             0.04807,           0.0062199,            0.023985,           0.0078715,           0.0078715,           0.0078715
                  88,            0.058297,            0.011044,           0.0096646,              0.4275,             0.29831,             0.24213,            0.074149,            0.036114,           0.0064428,            0.026578,           0.0078467,           0.0078467,           0.0078467
                  89,            0.044671,            0.013217,           0.0065546,             0.17292,             0.16996,             0.11123,            0.030397,            0.050315,           0.0054243,            0.026738,            0.007822,            0.007822,            0.007822
                  90,            0.040067,            0.010157,           0.0044297,             0.30113,             0.30081,              0.2681,             0.10878,            0.035669,           0.0061924,            0.021982,           0.0077973,           0.0077973,           0.0077973
                  91,            0.044189,             0.01096,           0.0057834,             0.26818,             0.13008,             0.12687,            0.061313,            0.039444,           0.0056887,            0.044952,           0.0077725,           0.0077725,           0.0077725
                  92,            0.045451,            0.010672,           0.0069533,             0.26383,             0.23577,              0.2337,             0.13827,            0.041501,           0.0052129,            0.032996,           0.0077478,           0.0077478,           0.0077478
                  93,            0.047023,            0.013566,            0.019828,             0.46591,             0.47315,             0.45837,             0.27658,             0.02484,            0.005093,           0.0091621,            0.007723,            0.007723,            0.007723
                  94,            0.030154,           0.0088696,           0.0065767,             0.40982,             0.44715,             0.44086,             0.28056,            0.025771,           0.0054594,           0.0049996,           0.0076983,           0.0076983,           0.0076983
                  95,            0.034513,            0.011963,           0.0080546,             0.92476,             0.53553,              0.5923,             0.24646,            0.021744,           0.0052735,           0.0049132,           0.0076735,           0.0076735,           0.0076735
                  96,            0.034302,            0.010926,            0.010289,             0.48749,             0.52126,             0.53094,             0.24859,            0.029795,           0.0054681,           0.0079079,           0.0076488,           0.0076488,           0.0076488
                  97,            0.052358,            0.013318,            0.018058,             0.58584,              0.6043,             0.63064,             0.30117,            0.022524,           0.0051963,           0.0097841,            0.007624,            0.007624,            0.007624
                  98,            0.047883,            0.012344,            0.022844,             0.55864,             0.77817,             0.63252,             0.35391,            0.018285,           0.0056871,           0.0033093,           0.0075993,           0.0075993,           0.0075993
                  99,            0.042223,            0.011929,            0.023997,             0.58683,              0.7699,             0.67946,             0.40486,            0.018579,           0.0055888,           0.0026686,           0.0075745,           0.0075745,           0.0075745
                 100,            0.033637,            0.011327,             0.00594,             0.66044,             0.78455,             0.77652,             0.45304,            0.015765,           0.0045156,           0.0022874,           0.0075498,           0.0075498,           0.0075498
                 101,            0.032288,             0.01178,           0.0084067,             0.54975,             0.82645,             0.71703,             0.47021,              0.0208,           0.0038339,           0.0027258,            0.007525,            0.007525,            0.007525
                 102,            0.049266,            0.013399,            0.015819,              0.7897,             0.70935,             0.79186,             0.55151,            0.016958,           0.0034921,            0.003084,           0.0075003,           0.0075003,           0.0075003
                 103,            0.039496,            0.012902,            0.013555,             0.60817,             0.69111,             0.74118,             0.48512,            0.020481,           0.0040795,           0.0052176,           0.0074755,           0.0074755,           0.0074755
                 104,            0.027198,            0.011935,           0.0053482,             0.55544,             0.55155,             0.59836,             0.33122,            0.019816,           0.0054302,            0.011026,           0.0074507,           0.0074507,           0.0074507
                 105,            0.043553,             0.01069,           0.0093016,             0.46016,             0.45882,              0.4819,             0.24159,            0.025519,           0.0058473,             0.01937,            0.007426,            0.007426,            0.007426
                 106,            0.030986,            0.011636,            0.011602,             0.64939,             0.81799,             0.70685,             0.41201,            0.019425,           0.0039631,           0.0076864,           0.0074013,           0.0074013,           0.0074013
                 107,            0.022273,           0.0099642,           0.0030914,             0.59867,             0.82721,             0.65886,             0.40779,            0.023336,           0.0038801,            0.008139,           0.0073765,           0.0073765,           0.0073765
                 108,            0.042183,            0.012109,           0.0063171,             0.74445,             0.78983,             0.74996,             0.38541,            0.021696,           0.0040824,           0.0069654,           0.0073517,           0.0073517,           0.0073517
                 109,            0.039683,            0.012293,            0.013325,             0.70303,             0.64059,             0.72581,             0.46399,               0.021,           0.0046598,           0.0077888,            0.007327,            0.007327,            0.007327
                 110,            0.037924,            0.011141,           0.0076719,             0.58715,             0.80883,             0.66969,             0.37625,            0.031335,           0.0040066,           0.0053796,           0.0073023,           0.0073023,           0.0073023
                 111,            0.048462,            0.011605,            0.008529,             0.57701,             0.65539,             0.66095,             0.36024,            0.024838,           0.0042769,            0.010712,           0.0072775,           0.0072775,           0.0072775
                 112,            0.027254,           0.0092051,           0.0088803,             0.73579,             0.78437,             0.80485,             0.52124,            0.019201,           0.0040365,           0.0082312,           0.0072527,           0.0072527,           0.0072527
                 113,            0.041162,            0.011051,            0.011326,             0.75076,             0.81595,             0.84167,             0.60466,            0.016794,           0.0040098,           0.0057798,            0.007228,            0.007228,            0.007228
                 114,            0.040777,           0.0095635,           0.0058875,             0.71171,             0.88838,             0.86397,             0.62355,            0.013368,           0.0042335,           0.0032845,           0.0072033,           0.0072033,           0.0072033
                 115,            0.043315,            0.011006,            0.010033,             0.60189,             0.87253,             0.81998,             0.60201,            0.019169,           0.0044115,           0.0021402,           0.0071785,           0.0071785,           0.0071785
                 116,            0.028726,            0.009765,           0.0049005,             0.68859,             0.89987,             0.82535,             0.53213,            0.019813,           0.0041606,           0.0039372,           0.0071538,           0.0071538,           0.0071538
                 117,            0.036418,            0.011139,           0.0070547,             0.71591,             0.81453,             0.79358,             0.52523,            0.016271,           0.0041981,           0.0033457,            0.007129,            0.007129,            0.007129
                 118,            0.030205,           0.0088191,           0.0031833,             0.67604,             0.76738,             0.72186,             0.38297,            0.019364,           0.0045441,           0.0047942,           0.0071042,           0.0071042,           0.0071042
                 119,            0.037801,           0.0085616,           0.0083467,             0.65612,             0.73345,             0.69525,             0.43683,            0.022732,           0.0048742,           0.0056293,           0.0070795,           0.0070795,           0.0070795
                 120,            0.036047,            0.010016,           0.0058027,             0.59563,             0.62985,              0.6157,             0.37252,            0.019654,           0.0049307,           0.0051052,           0.0070547,           0.0070547,           0.0070547
                 121,            0.042734,            0.010489,           0.0065952,             0.50094,             0.79268,             0.70868,                0.44,            0.028841,           0.0043178,           0.0026224,             0.00703,             0.00703,             0.00703
                 122,            0.049353,           0.0094034,           0.0067678,             0.73793,             0.79624,             0.78523,             0.53202,            0.018548,           0.0039866,            0.002031,           0.0070053,           0.0070053,           0.0070053
                 123,            0.035415,            0.010438,           0.0025293,             0.59014,             0.93539,             0.65776,             0.39887,            0.041222,           0.0043118,           0.0012977,           0.0069805,           0.0069805,           0.0069805
                 124,            0.050528,            0.010536,           0.0027951,              0.7709,             0.96665,             0.79437,             0.55442,            0.014446,           0.0040416,           0.0013038,           0.0069558,           0.0069558,           0.0069558
                 125,            0.038228,            0.010779,            0.012406,             0.75377,             0.89424,             0.79395,             0.47463,            0.019182,           0.0039444,           0.0012847,            0.006931,            0.006931,            0.006931
                 126,            0.042586,           0.0083438,            0.010575,             0.75127,             0.92074,             0.78803,             0.55621,            0.014088,           0.0039774,           0.0025137,           0.0069063,           0.0069063,           0.0069063
                 127,             0.02646,            0.010352,           0.0032708,             0.74018,             0.90955,             0.77069,              0.5091,            0.022156,           0.0045931,           0.0038135,           0.0068815,           0.0068815,           0.0068815
                 128,            0.038118,            0.013429,           0.0087787,             0.76639,             0.92728,             0.78083,             0.52491,            0.017364,           0.0043966,           0.0021226,           0.0068568,           0.0068568,           0.0068568
                 129,            0.047923,             0.01098,            0.014959,             0.74577,             0.94041,             0.77399,             0.48105,            0.020062,           0.0043977,           0.0017715,            0.006832,            0.006832,            0.006832
                 130,            0.030206,            0.010412,           0.0048016,             0.70657,             0.91875,             0.76672,             0.54051,            0.017072,           0.0046959,           0.0017615,           0.0068073,           0.0068073,           0.0068073
                 131,            0.022547,            0.010152,           0.0032487,             0.67314,             0.85794,             0.75008,             0.38816,            0.018623,           0.0041869,           0.0013463,           0.0067825,           0.0067825,           0.0067825
                 132,            0.026786,           0.0098873,           0.0038545,             0.62889,             0.94207,             0.73793,             0.45553,            0.029684,           0.0041461,           0.0011704,           0.0067577,           0.0067577,           0.0067577
                 133,            0.057573,            0.010691,           0.0089113,             0.65311,             0.98259,             0.76031,             0.49781,            0.028208,           0.0038691,           0.0010276,            0.006733,            0.006733,            0.006733
                 134,            0.031128,           0.0096162,              0.0034,             0.73108,             0.98372,             0.78726,             0.58489,            0.024632,           0.0038991,          0.00094328,           0.0067082,           0.0067082,           0.0067082
                 135,            0.034318,           0.0090156,           0.0029688,             0.72333,             0.95491,             0.78327,             0.42487,            0.019612,           0.0039573,           0.0012034,           0.0066835,           0.0066835,           0.0066835
                 136,            0.052555,            0.011083,            0.010856,               0.725,             0.94286,             0.78798,             0.60203,            0.019724,           0.0038807,           0.0014027,           0.0066587,           0.0066587,           0.0066587
                 137,            0.027904,           0.0092511,           0.0090481,             0.71587,             0.94665,              0.7677,             0.53926,            0.015168,           0.0041797,           0.0015281,            0.006634,            0.006634,            0.006634
                 138,            0.034513,           0.0090483,           0.0096918,             0.70109,             0.92488,              0.7685,             0.55228,            0.018163,           0.0047225,           0.0020046,           0.0066092,           0.0066092,           0.0066092
                 139,            0.031025,           0.0093718,           0.0040245,             0.68372,             0.87579,             0.76611,             0.57631,            0.014017,           0.0053172,           0.0022878,           0.0065845,           0.0065845,           0.0065845
                 140,             0.03317,           0.0097735,           0.0046124,             0.67931,              0.7927,             0.70969,             0.50581,            0.019176,            0.005964,           0.0027763,           0.0065598,           0.0065598,           0.0065598
                 141,            0.034748,           0.0085974,           0.0088721,             0.65285,             0.74255,             0.67588,             0.46217,            0.017513,            0.006458,           0.0032398,            0.006535,            0.006535,            0.006535
                 142,            0.028354,             0.01115,           0.0042518,             0.67225,              0.7251,             0.65349,              0.4373,            0.020498,           0.0063424,           0.0031673,           0.0065102,           0.0065102,           0.0065102
                 143,            0.052763,            0.010552,            0.026454,             0.68023,             0.77661,             0.65498,             0.45373,            0.017049,           0.0067458,           0.0032378,           0.0064855,           0.0064855,           0.0064855
                 144,            0.028252,            0.010017,           0.0062605,             0.67707,             0.75453,              0.6649,             0.41758,            0.016972,           0.0069246,            0.004713,           0.0064608,           0.0064608,           0.0064608
                 145,            0.049897,           0.0092768,           0.0031434,              0.6655,             0.64634,             0.65585,              0.4285,            0.022104,           0.0066938,            0.009827,            0.006436,            0.006436,            0.006436
                 146,            0.028292,            0.012203,            0.005207,             0.68122,             0.73849,             0.66447,             0.44228,            0.017141,           0.0060046,            0.012804,           0.0064112,           0.0064112,           0.0064112
                 147,            0.043625,           0.0088951,            0.014266,              0.7081,             0.76069,             0.70819,             0.51456,            0.017071,            0.005259,            0.011037,           0.0063865,           0.0063865,           0.0063865
                 148,             0.04226,           0.0098644,           0.0090682,              0.7488,             0.78202,             0.73452,             0.53816,            0.019014,           0.0044296,            0.010817,           0.0063618,           0.0063618,           0.0063618
                 149,            0.027483,           0.0083513,           0.0067478,             0.75711,             0.89329,             0.77185,             0.59339,            0.015473,           0.0036256,           0.0053438,            0.006337,            0.006337,            0.006337
                 150,            0.034324,           0.0088771,           0.0050572,             0.73642,             0.91183,              0.7724,             0.54969,             0.01879,           0.0033361,           0.0033422,           0.0063122,           0.0063122,           0.0063122
                 151,            0.032159,            0.009686,           0.0039241,             0.75654,              0.9065,             0.78567,             0.61763,            0.014007,           0.0031984,           0.0023037,           0.0062875,           0.0062875,           0.0062875
                 152,            0.022663,           0.0083326,           0.0022983,             0.72604,             0.85037,              0.7584,             0.62096,            0.017194,           0.0033811,           0.0019269,           0.0062628,           0.0062628,           0.0062628
                 153,            0.023056,            0.007951,           0.0032521,             0.58972,             0.87103,             0.69495,             0.51862,            0.017686,           0.0033425,           0.0023186,            0.006238,            0.006238,            0.006238
                 154,            0.046153,           0.0079259,           0.0054046,             0.74277,              0.9375,              0.7678,             0.55818,            0.021093,           0.0035238,           0.0028144,           0.0062132,           0.0062132,           0.0062132
                 155,            0.038281,           0.0084122,           0.0047781,             0.72207,             0.92741,             0.76257,             0.57233,            0.014525,           0.0035939,           0.0023658,           0.0061885,           0.0061885,           0.0061885
                 156,            0.025084,           0.0096341,           0.0031647,             0.77197,                   1,             0.78126,              0.6183,            0.015786,           0.0032576,           0.0023509,           0.0061637,           0.0061637,           0.0061637
                 157,            0.031024,           0.0092184,           0.0087007,             0.78242,                   1,             0.79654,             0.63403,            0.013166,           0.0031379,           0.0016748,            0.006139,            0.006139,            0.006139
                 158,            0.036832,           0.0086047,           0.0028156,             0.79887,             0.97917,             0.80452,             0.62874,            0.013569,           0.0031023,           0.0014123,           0.0061142,           0.0061142,           0.0061142
